t,f,m,y,l,r,ProductionByTechnology
MINCOA,COA,1,2032,S11,RE1,32.964
MINCOA,COA,1,2033,S11,RE1,33.948
MINCOA,COA,1,2034,S11,RE1,34.686
MINCOA,COA,1,2035,S11,RE1,35.67
MINGAS,GAS,1,2020,S11,RE1,0.0
MINGAS,GAS,1,2021,S11,RE1,0.0
MINGAS,GAS,1,2022,S11,RE1,0.0
MINGAS,GAS,1,2023,S11,RE1,0.0
MINGAS,GAS,1,2024,S11,RE1,0.0
MINGAS,GAS,1,2025,S11,RE1,0.0
MINGAS,GAS,1,2026,S11,RE1,0.0
MINGAS,GAS,1,2027,S11,RE1,0.0
MINGAS,GAS,1,2028,S11,RE1,0.0
MINGAS,GAS,1,2029,S11,RE1,0.0
MINGAS,GAS,1,2030,S11,RE1,0.0
MINGAS,GAS,1,2031,S11,RE1,0.0
MINGAS,GAS,1,2032,S11,RE1,0.0
MINGAS,GAS,1,2033,S11,RE1,0.0
MINGAS,GAS,1,2034,S11,RE1,0.0
MINGAS,GAS,1,2035,S11,RE1,0.0
MINHYD,HYD,1,2020,S11,RE1,18.9216
MINHYD,HYD,1,2021,S11,RE1,18.9216
MINHYD,HYD,1,2022,S11,RE1,18.9216
MINHYD,HYD,1,2023,S11,RE1,18.9216
MINHYD,HYD,1,2024,S11,RE1,4.2574
MINHYD,HYD,1,2025,S11,RE1,6.386
MINHYD,HYD,1,2026,S11,RE1,6.386
MINHYD,HYD,1,2027,S11,RE1,6.386
MINHYD,HYD,1,2028,S11,RE1,6.386
MINHYD,HYD,1,2029,S11,RE1,6.386
MINHYD,HYD,1,2030,S11,RE1,6.386
MINHYD,HYD,1,2031,S11,RE1,6.386
MINHYD,HYD,1,2032,S11,RE1,6.386
MINHYD,HYD,1,2033,S11,RE1,6.386
MINHYD,HYD,1,2034,S11,RE1,6.386
MINHYD,HYD,1,2035,S11,RE1,6.386
MINLND,LND,1,2020,S11,RE1,235.0
MINLND,LND,1,2021,S11,RE1,300.0
MINLND,LND,1,2022,S11,RE1,300.0
MINLND,LND,1,2023,S11,RE1,246.125
MINLND,LND,1,2024,S11,RE1,11.3
MINLND,LND,1,2025,S11,RE1,0.0
MINLND,LND,1,2026,S11,RE1,195.3
MINLND,LND,1,2027,S11,RE1,0.0
MINLND,LND,1,2028,S11,RE1,300.0
MINLND,LND,1,2029,S11,RE1,153.0
MINLND,LND,1,2030,S11,RE1,197.6
MINLND,LND,1,2031,S11,RE1,300.0
MINLND,LND,1,2032,S11,RE1,245.4
MINLND,LND,1,2033,S11,RE1,68.875
MINLND,LND,1,2034,S11,RE1,168.125
MINLND,LND,1,2035,S11,RE1,40.0
MINPRC,WTRPRC,1,2020,S11,RE1,282.0
MINPRC,WTRPRC,1,2021,S11,RE1,360.0
MINPRC,WTRPRC,1,2022,S11,RE1,360.0
MINPRC,WTRPRC,1,2023,S11,RE1,295.35
MINPRC,WTRPRC,1,2024,S11,RE1,13.56
MINPRC,WTRPRC,1,2025,S11,RE1,0.0
MINPRC,WTRPRC,1,2026,S11,RE1,234.36
MINPRC,WTRPRC,1,2027,S11,RE1,0.0
MINPRC,WTRPRC,1,2028,S11,RE1,360.0
MINPRC,WTRPRC,1,2029,S11,RE1,183.6
MINPRC,WTRPRC,1,2030,S11,RE1,237.12
MINPRC,WTRPRC,1,2031,S11,RE1,360.0
MINPRC,WTRPRC,1,2032,S11,RE1,294.48
MINPRC,WTRPRC,1,2033,S11,RE1,82.65
MINPRC,WTRPRC,1,2034,S11,RE1,201.75
MINPRC,WTRPRC,1,2035,S11,RE1,48.0
MINSOL,SOL,1,2020,S11,RE1,0.0
MINSOL,SOL,1,2021,S11,RE1,0.0
MINSOL,SOL,1,2022,S11,RE1,0.0
MINSOL,SOL,1,2023,S11,RE1,14.1912
MINSOL,SOL,1,2024,S11,RE1,3.193
MINSOL,SOL,1,2025,S11,RE1,3.193
MINSOL,SOL,1,2026,S11,RE1,3.193
MINSOL,SOL,1,2027,S11,RE1,3.193
MINSOL,SOL,1,2028,S11,RE1,3.193
MINSOL,SOL,1,2029,S11,RE1,3.193
MINSOL,SOL,1,2030,S11,RE1,3.193
MINSOL,SOL,1,2031,S11,RE1,3.193
MINSOL,SOL,1,2032,S11,RE1,3.193
MINSOL,SOL,1,2033,S11,RE1,3.193
MINSOL,SOL,1,2034,S11,RE1,3.193
MINSOL,SOL,1,2035,S11,RE1,3.193
MINWND,WND,1,2020,S11,RE1,16.2784
MINWND,WND,1,2021,S11,RE1,17.3344
MINWND,WND,1,2022,S11,RE1,18.0384
MINWND,WND,1,2023,S11,RE1,4.9032
MINWND,WND,1,2024,S11,RE1,4.2574
MINWND,WND,1,2025,S11,RE1,4.2574
MINWND,WND,1,2026,S11,RE1,4.2574
MINWND,WND,1,2027,S11,RE1,7.1658
MINWND,WND,1,2028,S11,RE1,10.8346
MINWND,WND,1,2029,S11,RE1,14.5035
MINWND,WND,1,2030,S11,RE1,25.7909
MINWND,WND,1,2031,S11,RE1,25.7909
MINWND,WND,1,2032,S11,RE1,26.6009
MINWND,WND,1,2033,S11,RE1,27.6809
MINWND,WND,1,2034,S11,RE1,28.4909
MINWND,WND,1,2035,S11,RE1,29.5709
PWRCOA,ELC001,1,2020,S11,RE1,0.0
PWRCOA,ELC001,1,2021,S11,RE1,0.0
PWRCOA,ELC001,1,2022,S11,RE1,0.0
PWRCOA,ELC001,1,2023,S11,RE1,0.0
PWRCOA,ELC001,1,2024,S11,RE1,27.0122
PWRCOA,ELC001,1,2025,S11,RE1,25.9396
PWRCOA,ELC001,1,2026,S11,RE1,26.9956
PWRCOA,ELC001,1,2027,S11,RE1,25.1431
PWRCOA,ELC001,1,2028,S11,RE1,22.5303
PWRCOA,ELC001,1,2029,S11,RE1,19.9175
PWRCOA,ELC001,1,2030,S11,RE1,9.686
PWRCOA,ELC001,1,2031,S11,RE1,10.742
PWRCOA,ELC001,1,2032,S11,RE1,10.988
PWRCOA,ELC001,1,2033,S11,RE1,11.316
PWRCOA,ELC001,1,2034,S11,RE1,11.562
PWRCOA,ELC001,1,2035,S11,RE1,11.89
PWRGAS,ELC001,1,2020,S11,RE1,0.0
PWRGAS,ELC001,1,2021,S11,RE1,0.0
PWRGAS,ELC001,1,2022,S11,RE1,0.0
PWRGAS,ELC001,1,2023,S11,RE1,0.0
PWRGAS,ELC001,1,2024,S11,RE1,0.0
PWRGAS,ELC001,1,2025,S11,RE1,0.0
PWRGAS,ELC001,1,2026,S11,RE1,0.0
PWRGAS,ELC001,1,2027,S11,RE1,0.0
PWRGAS,ELC001,1,2028,S11,RE1,0.0
PWRGAS,ELC001,1,2029,S11,RE1,0.0
PWRGAS,ELC001,1,2030,S11,RE1,0.0
PWRGAS,ELC001,1,2031,S11,RE1,0.0
PWRGAS,ELC001,1,2032,S11,RE1,0.0
PWRGAS,ELC001,1,2033,S11,RE1,0.0
PWRGAS,ELC001,1,2034,S11,RE1,0.0
PWRGAS,ELC001,1,2035,S11,RE1,0.0
PWRHYD,ELC001,1,2020,S11,RE1,18.9216
PWRHYD,ELC001,1,2021,S11,RE1,18.9216
PWRHYD,ELC001,1,2022,S11,RE1,18.9216
PWRHYD,ELC001,1,2023,S11,RE1,18.9216
PWRHYD,ELC001,1,2024,S11,RE1,4.2574
PWRHYD,ELC001,1,2025,S11,RE1,6.386
PWRHYD,ELC001,1,2026,S11,RE1,6.386
PWRHYD,ELC001,1,2027,S11,RE1,6.386
PWRHYD,ELC001,1,2028,S11,RE1,6.386
PWRHYD,ELC001,1,2029,S11,RE1,6.386
PWRHYD,ELC001,1,2030,S11,RE1,6.386
PWRHYD,ELC001,1,2031,S11,RE1,6.386
PWRHYD,ELC001,1,2032,S11,RE1,6.386
PWRHYD,ELC001,1,2033,S11,RE1,6.386
PWRHYD,ELC001,1,2034,S11,RE1,6.386
PWRHYD,ELC001,1,2035,S11,RE1,6.386
PWRSOL,ELC001,1,2020,S11,RE1,0.0
PWRSOL,ELC001,1,2021,S11,RE1,0.0
PWRSOL,ELC001,1,2022,S11,RE1,0.0
PWRSOL,ELC001,1,2023,S11,RE1,14.1912
PWRSOL,ELC001,1,2024,S11,RE1,3.193
PWRSOL,ELC001,1,2025,S11,RE1,3.193
PWRSOL,ELC001,1,2026,S11,RE1,3.193
PWRSOL,ELC001,1,2027,S11,RE1,3.193
PWRSOL,ELC001,1,2028,S11,RE1,3.193
PWRSOL,ELC001,1,2029,S11,RE1,3.193
PWRSOL,ELC001,1,2030,S11,RE1,3.193
PWRSOL,ELC001,1,2031,S11,RE1,3.193
PWRSOL,ELC001,1,2032,S11,RE1,3.193
PWRSOL,ELC001,1,2033,S11,RE1,3.193
PWRSOL,ELC001,1,2034,S11,RE1,3.193
PWRSOL,ELC001,1,2035,S11,RE1,3.193
PWRTRN,ELC002,1,2020,S11,RE1,32.0
PWRTRN,ELC002,1,2021,S11,RE1,32.96
PWRTRN,ELC002,1,2022,S11,RE1,33.6
PWRTRN,ELC002,1,2023,S11,RE1,34.56
PWRTRN,ELC002,1,2024,S11,RE1,35.2
PWRTRN,ELC002,1,2025,S11,RE1,36.16
PWRTRN,ELC002,1,2026,S11,RE1,37.12
PWRTRN,ELC002,1,2027,S11,RE1,38.08
PWRTRN,ELC002,1,2028,S11,RE1,39.04
PWRTRN,ELC002,1,2029,S11,RE1,40.0
PWRTRN,ELC002,1,2030,S11,RE1,40.96
PWRTRN,ELC002,1,2031,S11,RE1,41.92
PWRTRN,ELC002,1,2032,S11,RE1,42.88
PWRTRN,ELC002,1,2033,S11,RE1,44.16
PWRTRN,ELC002,1,2034,S11,RE1,45.12
PWRTRN,ELC002,1,2035,S11,RE1,46.4
PWRWND,ELC001,1,2020,S11,RE1,16.2784
PWRWND,ELC001,1,2021,S11,RE1,17.3344
PWRWND,ELC001,1,2022,S11,RE1,18.0384
PWRWND,ELC001,1,2023,S11,RE1,4.9032
PWRWND,ELC001,1,2024,S11,RE1,4.2574
PWRWND,ELC001,1,2025,S11,RE1,4.2574
PWRWND,ELC001,1,2026,S11,RE1,4.2574
PWRWND,ELC001,1,2027,S11,RE1,7.1658
PWRWND,ELC001,1,2028,S11,RE1,10.8346
PWRWND,ELC001,1,2029,S11,RE1,14.5035
PWRWND,ELC001,1,2030,S11,RE1,25.7909
PWRWND,ELC001,1,2031,S11,RE1,25.7909
PWRWND,ELC001,1,2032,S11,RE1,26.6009
PWRWND,ELC001,1,2033,S11,RE1,27.6809
PWRWND,ELC001,1,2034,S11,RE1,28.4909
PWRWND,ELC001,1,2035,S11,RE1,29.5709
LNDBLT,LBLT,1,2020,S12,RE1,0.0
LNDBLT,LBLT,1,2021,S12,RE1,0.0
LNDBLT,LBLT,1,2022,S12,RE1,0.0
LNDBLT,LBLT,1,2023,S12,RE1,0.0
LNDBLT,LBLT,1,2024,S12,RE1,0.0
LNDBLT,LBLT,1,2025,S12,RE1,11.6
LNDBLT,LBLT,1,2026,S12,RE1,11.9
LNDBLT,LBLT,1,2027,S12,RE1,12.3
LNDBLT,LBLT,1,2028,S12,RE1,0.0
LNDBLT,LBLT,1,2029,S12,RE1,0.0
LNDBLT,LBLT,1,2030,S12,RE1,0.0
LNDBLT,LBLT,1,2031,S12,RE1,0.0
LNDBLT,LBLT,1,2032,S12,RE1,14.3
LNDBLT,LBLT,1,2033,S12,RE1,14.7
LNDBLT,LBLT,1,2034,S12,RE1,0.0
LNDBLT,LBLT,1,2035,S12,RE1,15.6
LNDBLT,WTREVT,1,2020,S12,RE1,0.0
LNDBLT,WTREVT,1,2021,S12,RE1,0.0
LNDBLT,WTREVT,1,2022,S12,RE1,0.0
LNDBLT,WTREVT,1,2023,S12,RE1,0.0
LNDBLT,WTREVT,1,2024,S12,RE1,0.0
LNDBLT,WTREVT,1,2025,S12,RE1,8.7
LNDBLT,WTREVT,1,2026,S12,RE1,8.925
LNDBLT,WTREVT,1,2027,S12,RE1,9.225
LNDBLT,WTREVT,1,2028,S12,RE1,0.0
LNDBLT,WTREVT,1,2029,S12,RE1,0.0
LNDBLT,WTREVT,1,2030,S12,RE1,0.0
LNDBLT,WTREVT,1,2031,S12,RE1,0.0
LNDBLT,WTREVT,1,2032,S12,RE1,10.725
LNDBLT,WTREVT,1,2033,S12,RE1,11.025
LNDBLT,WTREVT,1,2034,S12,RE1,0.0
LNDBLT,WTREVT,1,2035,S12,RE1,11.7
LNDBLT,WTRGWT,1,2020,S12,RE1,0.0
LNDBLT,WTRGWT,1,2021,S12,RE1,0.0
LNDBLT,WTRGWT,1,2022,S12,RE1,0.0
LNDBLT,WTRGWT,1,2023,S12,RE1,0.0
LNDBLT,WTRGWT,1,2024,S12,RE1,0.0
LNDBLT,WTRGWT,1,2025,S12,RE1,0.464
LNDBLT,WTRGWT,1,2026,S12,RE1,0.476
LNDBLT,WTRGWT,1,2027,S12,RE1,0.492
LNDBLT,WTRGWT,1,2028,S12,RE1,0.0
LNDBLT,WTRGWT,1,2029,S12,RE1,0.0
LNDBLT,WTRGWT,1,2030,S12,RE1,0.0
LNDBLT,WTRGWT,1,2031,S12,RE1,0.0
LNDBLT,WTRGWT,1,2032,S12,RE1,0.572
LNDBLT,WTRGWT,1,2033,S12,RE1,0.588
LNDBLT,WTRGWT,1,2034,S12,RE1,0.0
LNDBLT,WTRGWT,1,2035,S12,RE1,0.624
LNDBLT,WTRSUR,1,2020,S12,RE1,0.0
LNDBLT,WTRSUR,1,2021,S12,RE1,0.0
LNDBLT,WTRSUR,1,2022,S12,RE1,0.0
LNDBLT,WTRSUR,1,2023,S12,RE1,0.0
LNDBLT,WTRSUR,1,2024,S12,RE1,0.0
LNDBLT,WTRSUR,1,2025,S12,RE1,4.756
LNDBLT,WTRSUR,1,2026,S12,RE1,4.879
LNDBLT,WTRSUR,1,2027,S12,RE1,5.043
LNDBLT,WTRSUR,1,2028,S12,RE1,0.0
LNDBLT,WTRSUR,1,2029,S12,RE1,0.0
LNDBLT,WTRSUR,1,2030,S12,RE1,0.0
LNDBLT,WTRSUR,1,2031,S12,RE1,0.0
LNDBLT,WTRSUR,1,2032,S12,RE1,5.863
LNDBLT,WTRSUR,1,2033,S12,RE1,6.027
LNDBLT,WTRSUR,1,2034,S12,RE1,0.0
LNDBLT,WTRSUR,1,2035,S12,RE1,6.396
LNDFOR,LFOR,1,2020,S12,RE1,0.0
LNDFOR,LFOR,1,2021,S12,RE1,0.0
LNDFOR,LFOR,1,2022,S12,RE1,0.0
LNDFOR,LFOR,1,2023,S12,RE1,0.0
LNDFOR,LFOR,1,2024,S12,RE1,0.0
LNDFOR,LFOR,1,2025,S12,RE1,0.0
LNDFOR,LFOR,1,2026,S12,RE1,0.0
LNDFOR,LFOR,1,2027,S12,RE1,152.625
LNDFOR,LFOR,1,2028,S12,RE1,0.0
LNDFOR,LFOR,1,2029,S12,RE1,0.0
LNDFOR,LFOR,1,2030,S12,RE1,0.0
LNDFOR,LFOR,1,2031,S12,RE1,0.0
LNDFOR,LFOR,1,2032,S12,RE1,0.0
LNDFOR,LFOR,1,2033,S12,RE1,0.0
LNDFOR,LFOR,1,2034,S12,RE1,0.0
LNDFOR,LFOR,1,2035,S12,RE1,0.0
LNDFOR,WTREVT,1,2020,S12,RE1,0.0
LNDFOR,WTREVT,1,2021,S12,RE1,0.0
LNDFOR,WTREVT,1,2022,S12,RE1,0.0
LNDFOR,WTREVT,1,2023,S12,RE1,0.0
LNDFOR,WTREVT,1,2024,S12,RE1,0.0
LNDFOR,WTREVT,1,2025,S12,RE1,0.0
LNDFOR,WTREVT,1,2026,S12,RE1,0.0
LNDFOR,WTREVT,1,2027,S12,RE1,129.7312
LNDFOR,WTREVT,1,2028,S12,RE1,0.0
LNDFOR,WTREVT,1,2029,S12,RE1,0.0
LNDFOR,WTREVT,1,2030,S12,RE1,0.0
LNDFOR,WTREVT,1,2031,S12,RE1,0.0
LNDFOR,WTREVT,1,2032,S12,RE1,0.0
LNDFOR,WTREVT,1,2033,S12,RE1,0.0
LNDFOR,WTREVT,1,2034,S12,RE1,0.0
LNDFOR,WTREVT,1,2035,S12,RE1,0.0
LNDFOR,WTRGWT,1,2020,S12,RE1,0.0
LNDFOR,WTRGWT,1,2021,S12,RE1,0.0
LNDFOR,WTRGWT,1,2022,S12,RE1,0.0
LNDFOR,WTRGWT,1,2023,S12,RE1,0.0
LNDFOR,WTRGWT,1,2024,S12,RE1,0.0
LNDFOR,WTRGWT,1,2025,S12,RE1,0.0
LNDFOR,WTRGWT,1,2026,S12,RE1,0.0
LNDFOR,WTRGWT,1,2027,S12,RE1,4.5788
LNDFOR,WTRGWT,1,2028,S12,RE1,0.0
LNDFOR,WTRGWT,1,2029,S12,RE1,0.0
LNDFOR,WTRGWT,1,2030,S12,RE1,0.0
LNDFOR,WTRGWT,1,2031,S12,RE1,0.0
LNDFOR,WTRGWT,1,2032,S12,RE1,0.0
LNDFOR,WTRGWT,1,2033,S12,RE1,0.0
LNDFOR,WTRGWT,1,2034,S12,RE1,0.0
LNDFOR,WTRGWT,1,2035,S12,RE1,0.0
LNDFOR,WTRSUR,1,2020,S12,RE1,0.0
LNDFOR,WTRSUR,1,2021,S12,RE1,0.0
LNDFOR,WTRSUR,1,2022,S12,RE1,0.0
LNDFOR,WTRSUR,1,2023,S12,RE1,0.0
LNDFOR,WTRSUR,1,2024,S12,RE1,0.0
LNDFOR,WTRSUR,1,2025,S12,RE1,0.0
LNDFOR,WTRSUR,1,2026,S12,RE1,0.0
LNDFOR,WTRSUR,1,2027,S12,RE1,48.84
LNDFOR,WTRSUR,1,2028,S12,RE1,0.0
LNDFOR,WTRSUR,1,2029,S12,RE1,0.0
LNDFOR,WTRSUR,1,2030,S12,RE1,0.0
LNDFOR,WTRSUR,1,2031,S12,RE1,0.0
LNDFOR,WTRSUR,1,2032,S12,RE1,0.0
LNDFOR,WTRSUR,1,2033,S12,RE1,0.0
LNDFOR,WTRSUR,1,2034,S12,RE1,0.0
LNDFOR,WTRSUR,1,2035,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2020,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2021,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2022,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2023,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2024,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2025,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2026,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2027,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2028,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2029,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2030,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2031,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2032,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2033,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2034,S12,RE1,0.0
LNDMAIHI,CRPMAI,1,2035,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2020,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2021,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2022,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2023,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2024,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2025,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2026,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2027,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2028,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2029,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2030,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2031,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2032,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2033,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2034,S12,RE1,0.0
LNDMAIHI,WTREVT,1,2035,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2020,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2021,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2022,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2023,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2024,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2025,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2026,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2027,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2028,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2029,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2030,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2031,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2032,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2033,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2034,S12,RE1,0.0
LNDMAIHI,WTRGWT,1,2035,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2020,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2021,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2022,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2023,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2024,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2025,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2026,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2027,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2028,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2029,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2030,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2031,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2032,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2033,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2034,S12,RE1,0.0
LNDMAIHI,WTRSUR,1,2035,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2020,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2021,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2022,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2023,S12,RE1,43.1
LNDMAIHR,CRPMAI,1,2024,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2025,S12,RE1,45.3
LNDMAIHR,CRPMAI,1,2026,S12,RE1,46.4
LNDMAIHR,CRPMAI,1,2027,S12,RE1,47.5
LNDMAIHR,CRPMAI,1,2028,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2029,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2030,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2031,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2032,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2033,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2034,S12,RE1,0.0
LNDMAIHR,CRPMAI,1,2035,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2020,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2021,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2022,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2023,S12,RE1,21.55
LNDMAIHR,WTREVT,1,2024,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2025,S12,RE1,22.65
LNDMAIHR,WTREVT,1,2026,S12,RE1,23.2
LNDMAIHR,WTREVT,1,2027,S12,RE1,23.75
LNDMAIHR,WTREVT,1,2028,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2029,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2030,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2031,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2032,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2033,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2034,S12,RE1,0.0
LNDMAIHR,WTREVT,1,2035,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2020,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2021,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2022,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2023,S12,RE1,4.31
LNDMAIHR,WTRGWT,1,2024,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2025,S12,RE1,4.53
LNDMAIHR,WTRGWT,1,2026,S12,RE1,4.64
LNDMAIHR,WTRGWT,1,2027,S12,RE1,4.75
LNDMAIHR,WTRGWT,1,2028,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2029,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2030,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2031,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2032,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2033,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2034,S12,RE1,0.0
LNDMAIHR,WTRGWT,1,2035,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2020,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2021,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2022,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2023,S12,RE1,38.79
LNDMAIHR,WTRSUR,1,2024,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2025,S12,RE1,40.77
LNDMAIHR,WTRSUR,1,2026,S12,RE1,41.76
LNDMAIHR,WTRSUR,1,2027,S12,RE1,42.75
LNDMAIHR,WTRSUR,1,2028,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2029,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2030,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2031,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2032,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2033,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2034,S12,RE1,0.0
LNDMAIHR,WTRSUR,1,2035,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2020,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2021,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2022,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2023,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2024,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2025,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2026,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2027,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2028,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2029,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2030,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2031,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2032,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2033,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2034,S12,RE1,0.0
LNDRICHI,CRPRIC,1,2035,S12,RE1,0.0
LNDRICHI,WTREVT,1,2020,S12,RE1,0.0
LNDRICHI,WTREVT,1,2021,S12,RE1,0.0
LNDRICHI,WTREVT,1,2022,S12,RE1,0.0
LNDRICHI,WTREVT,1,2023,S12,RE1,0.0
LNDRICHI,WTREVT,1,2024,S12,RE1,0.0
LNDRICHI,WTREVT,1,2025,S12,RE1,0.0
LNDRICHI,WTREVT,1,2026,S12,RE1,0.0
LNDRICHI,WTREVT,1,2027,S12,RE1,0.0
LNDRICHI,WTREVT,1,2028,S12,RE1,0.0
LNDRICHI,WTREVT,1,2029,S12,RE1,0.0
LNDRICHI,WTREVT,1,2030,S12,RE1,0.0
LNDRICHI,WTREVT,1,2031,S12,RE1,0.0
