r,l,f,y,Demand
RE1,S26,RESELCN02,2036,2.1701
RE1,S26,RESELCN02,2037,2.2262
RE1,S26,RESELCN02,2038,2.2836
RE1,S26,RESELCN02,2039,2.3427
RE1,S26,RESELCN02,2040,2.403
RE1,S26,RESELCN02,2041,2.4649
RE1,S26,RESELCN02,2042,2.5286
RE1,S26,RESELCN02,2043,2.5939
RE1,S26,RESELCN02,2044,2.661
RE1,S26,RESELCN02,2045,2.7296
RE1,S26,RESELCN02,2046,2.8001
RE1,S26,RESELCN02,2047,2.8724
RE1,S26,RESELCN02,2048,2.9463
RE1,S26,RESELCN02,2049,3.0225
RE1,S26,RESELCN02,2050,3.1005
RE1,S26,RESELCO02,2017,1.2352
RE1,S26,RESELCO02,2018,1.2679
RE1,S26,RESELCO02,2019,1.3311
RE1,S26,RESELCO02,2020,1.4335
RE1,S26,RESELCO02,2021,1.3833
RE1,S26,RESELCO02,2022,1.3017
RE1,S26,RESELCO02,2023,1.3174
RE1,S26,RESELCO02,2024,1.4907
RE1,S26,RESELCO02,2025,1.6111
RE1,S26,RESELCO02,2026,1.6605
RE1,S26,RESELCO02,2027,1.6078
RE1,S26,RESELCO02,2028,1.4937
RE1,S26,RESELCO02,2029,1.6584
RE1,S26,RESELCO02,2030,1.7547
RE1,S26,RESELCO02,2031,1.9014
RE1,S26,RESELCO02,2032,1.8519
RE1,S26,RESELCO02,2033,1.8995
RE1,S26,RESELCO02,2034,1.9487
RE1,S26,RESELCO02,2035,1.9989
RE1,S26,RESELCO02,2036,2.0506
RE1,S26,RESELCO02,2037,2.1034
RE1,S26,RESELCO02,2038,2.1577
RE1,S26,RESELCO02,2039,2.2135
RE1,S26,RESELCO02,2040,2.2706
RE1,S26,RESELCO02,2041,2.3291
RE1,S26,RESELCO02,2042,2.3892
RE1,S26,RESELCO02,2043,2.4508
RE1,S26,RESELCO02,2044,2.5141
RE1,S26,RESELCO02,2045,2.5791
RE1,S26,RESELCO02,2046,2.6457
RE1,S26,RESELCO02,2047,2.7139
RE1,S26,RESELCO02,2048,2.7838
RE1,S26,RESELCO02,2049,2.8557
RE1,S26,RESELCO02,2050,2.9296
RE1,S26,RESELCP02,2017,0.3539
RE1,S26,RESELCP02,2018,0.3634
RE1,S26,RESELCP02,2019,0.3872
RE1,S26,RESELCP02,2020,0.3675
RE1,S26,RESELCP02,2021,0.3548
RE1,S26,RESELCP02,2022,0.3359
RE1,S26,RESELCP02,2023,0.3501
RE1,S26,RESELCP02,2024,0.4337
RE1,S26,RESELCP02,2025,0.4259
RE1,S26,RESELCP02,2026,0.4257
RE1,S26,RESELCP02,2027,0.4125
RE1,S26,RESELCP02,2028,0.3969
RE1,S26,RESELCP02,2029,0.4752
RE1,S26,RESELCP02,2030,0.5104
RE1,S26,RESELCP02,2031,0.5026
RE1,S26,RESELCP02,2032,0.4751
RE1,S26,RESELCP02,2033,0.4872
RE1,S26,RESELCP02,2034,0.4999
RE1,S26,RESELCP02,2035,0.5129
RE1,S26,RESELCP02,2036,0.526
RE1,S26,RESELCP02,2037,0.5395
RE1,S26,RESELCP02,2038,0.5535
RE1,S26,RESELCP02,2039,0.5677
RE1,S26,RESELCP02,2040,0.5825
RE1,S26,RESELCP02,2041,0.5975
RE1,S26,RESELCP02,2042,0.6127
RE1,S26,RESELCP02,2043,0.6286
RE1,S26,RESELCP02,2044,0.6448
RE1,S26,RESELCP02,2045,0.6615
RE1,S26,RESELCP02,2046,0.6786
RE1,S26,RESELCP02,2047,0.6961
RE1,S26,RESELCP02,2048,0.714
RE1,S26,RESELCP02,2049,0.7324
RE1,S26,RESELCP02,2050,0.7513
RE1,S26,RESKER,2017,0.0
RE1,S26,RESKER,2018,0.0
RE1,S26,RESKER,2019,0.0
RE1,S26,RESKER,2020,0.0
RE1,S26,RESKER,2021,0.0
RE1,S26,RESKER,2022,0.0
RE1,S26,RESKER,2023,0.0
RE1,S26,RESKER,2024,0.0
RE1,S26,RESKER,2025,0.0
RE1,S26,RESKER,2026,0.0
RE1,S26,RESKER,2027,0.0
RE1,S26,RESKER,2028,0.0
RE1,S26,RESKER,2029,0.0
RE1,S26,RESKER,2030,0.0
RE1,S26,RESKER,2031,0.0
RE1,S26,RESKER,2032,0.0
RE1,S26,RESKER,2033,0.0
RE1,S26,RESKER,2034,0.0
RE1,S26,RESKER,2035,0.0
RE1,S26,RESKER,2036,0.0
RE1,S26,RESKER,2037,0.0
RE1,S26,RESKER,2038,0.0
RE1,S26,RESKER,2039,0.0
RE1,S26,RESKER,2040,0.0
RE1,S26,RESKER,2041,0.0
RE1,S26,RESKER,2042,0.0
RE1,S26,RESKER,2043,0.0
RE1,S26,RESKER,2044,0.0
RE1,S26,RESKER,2045,0.0
RE1,S26,RESKER,2046,0.0
RE1,S26,RESKER,2047,0.0
RE1,S26,RESKER,2048,0.0
RE1,S26,RESKER,2049,0.0
RE1,S26,RESKER,2050,0.0
RE1,S26,RESLPG,2017,0.0
RE1,S26,RESLPG,2018,0.0
RE1,S26,RESLPG,2019,0.0
RE1,S26,RESLPG,2020,0.0
RE1,S26,RESLPG,2021,0.0
RE1,S26,RESLPG,2022,0.0
RE1,S26,RESLPG,2023,0.0
RE1,S26,RESLPG,2024,0.0
RE1,S26,RESLPG,2025,0.0
RE1,S26,RESLPG,2026,0.0
RE1,S26,RESLPG,2027,0.0
RE1,S26,RESLPG,2028,0.0
RE1,S26,RESLPG,2029,0.0
RE1,S26,RESLPG,2030,0.0
RE1,S26,RESLPG,2031,0.0
RE1,S26,RESLPG,2032,0.0
RE1,S26,RESLPG,2033,0.0
RE1,S26,RESLPG,2034,0.0
RE1,S26,RESLPG,2035,0.0
RE1,S26,RESLPG,2036,0.0
RE1,S26,RESLPG,2037,0.0
RE1,S26,RESLPG,2038,0.0
RE1,S26,RESLPG,2039,0.0
RE1,S26,RESLPG,2040,0.0
RE1,S26,RESLPG,2041,0.0
RE1,S26,RESLPG,2042,0.0
RE1,S26,RESLPG,2043,0.0
RE1,S26,RESLPG,2044,0.0
RE1,S26,RESLPG,2045,0.0
RE1,S26,RESLPG,2046,0.0
RE1,S26,RESLPG,2047,0.0
RE1,S26,RESLPG,2048,0.0
RE1,S26,RESLPG,2049,0.0
RE1,S26,RESLPG,2050,0.0
RE1,S26,SOL,2017,0.0
RE1,S26,SOL,2018,0.0
RE1,S26,SOL,2019,0.0
RE1,S26,SOL,2020,0.0
RE1,S26,SOL,2021,0.0
RE1,S26,SOL,2022,0.0
RE1,S26,SOL,2023,0.0
RE1,S26,SOL,2024,0.0
RE1,S26,SOL,2025,0.0
RE1,S26,SOL,2026,0.0
RE1,S26,SOL,2027,0.0
RE1,S26,SOL,2028,0.0
RE1,S26,SOL,2029,0.0
RE1,S26,SOL,2030,0.0
RE1,S26,SOL,2031,0.0
RE1,S26,SOL,2032,0.0
RE1,S26,SOL,2033,0.0
RE1,S26,SOL,2034,0.0
RE1,S26,SOL,2035,0.0
RE1,S26,SOL,2036,0.0
RE1,S26,SOL,2037,0.0
RE1,S26,SOL,2038,0.0
RE1,S26,SOL,2039,0.0
RE1,S26,SOL,2040,0.0
RE1,S26,SOL,2041,0.0
RE1,S26,SOL,2042,0.0
RE1,S26,SOL,2043,0.0
RE1,S26,SOL,2044,0.0
RE1,S26,SOL,2045,0.0
RE1,S26,SOL,2046,0.0
RE1,S26,SOL,2047,0.0
RE1,S26,SOL,2048,0.0
RE1,S26,SOL,2049,0.0
RE1,S26,SOL,2050,0.0
RE1,S26,TRADSL,2017,0.0
RE1,S26,TRADSL,2018,0.0
RE1,S26,TRADSL,2019,0.0
RE1,S26,TRADSL,2020,0.0
RE1,S26,TRADSL,2021,0.0
RE1,S26,TRADSL,2022,0.0
RE1,S26,TRADSL,2023,0.0
RE1,S26,TRADSL,2024,0.0
RE1,S26,TRADSL,2025,0.0
RE1,S26,TRADSL,2026,0.0
RE1,S26,TRADSL,2027,0.0
RE1,S26,TRADSL,2028,0.0
RE1,S26,TRADSL,2029,0.0
RE1,S26,TRADSL,2030,0.0
RE1,S26,TRADSL,2031,0.0
RE1,S26,TRADSL,2032,0.0
RE1,S26,TRADSL,2033,0.0
RE1,S26,TRADSL,2034,0.0
RE1,S26,TRADSL,2035,0.0
RE1,S26,TRADSL,2036,0.0
RE1,S26,TRADSL,2037,0.0
RE1,S26,TRADSL,2038,0.0
RE1,S26,TRADSL,2039,0.0
RE1,S26,TRADSL,2040,0.0
RE1,S26,TRADSL,2041,0.0
RE1,S26,TRADSL,2042,0.0
RE1,S26,TRADSL,2043,0.0
RE1,S26,TRADSL,2044,0.0
RE1,S26,TRADSL,2045,0.0
RE1,S26,TRADSL,2046,0.0
RE1,S26,TRADSL,2047,0.0
RE1,S26,TRADSL,2048,0.0
RE1,S26,TRADSL,2049,0.0
RE1,S26,TRADSL,2050,0.0
RE1,S26,TRAELCVDM,2017,0.0
RE1,S26,TRAELCVDM,2018,0.0
RE1,S26,TRAELCVDM,2019,0.0
RE1,S26,TRAELCVDM,2020,0.0
RE1,S26,TRAELCVDM,2021,0.0
RE1,S26,TRAELCVDM,2022,0.0
RE1,S26,TRAELCVDM,2023,0.0
RE1,S26,TRAELCVDM,2024,0.0
RE1,S26,TRAELCVDM,2025,0.0
RE1,S26,TRAELCVDM,2026,0.0
RE1,S26,TRAELCVDM,2027,0.0
RE1,S26,TRAELCVDM,2028,0.0
RE1,S26,TRAELCVDM,2029,0.0
RE1,S26,TRAELCVDM,2030,0.0
RE1,S26,TRAELCVDM,2031,0.0
RE1,S26,TRAELCVDM,2032,0.0
RE1,S26,TRAELCVDM,2033,0.0
RE1,S26,TRAELCVDM,2034,0.0
RE1,S26,TRAELCVDM,2035,0.0
RE1,S26,TRAELCVDM,2036,0.0
RE1,S26,TRAELCVDM,2037,0.0
RE1,S26,TRAELCVDM,2038,0.0
RE1,S26,TRAELCVDM,2039,0.0
RE1,S26,TRAELCVDM,2040,0.0
RE1,S26,TRAELCVDM,2041,0.0
RE1,S26,TRAELCVDM,2042,0.0
RE1,S26,TRAELCVDM,2043,0.0
RE1,S26,TRAELCVDM,2044,0.0
RE1,S26,TRAELCVDM,2045,0.0
RE1,S26,TRAELCVDM,2046,0.0
RE1,S26,TRAELCVDM,2047,0.0
RE1,S26,TRAELCVDM,2048,0.0
RE1,S26,TRAELCVDM,2049,0.0
RE1,S26,TRAELCVDM,2050,0.0
RE1,S26,TRAGSL,2017,0.0
RE1,S26,TRAGSL,2018,0.0
RE1,S26,TRAGSL,2019,0.0
RE1,S26,TRAGSL,2020,0.0
RE1,S26,TRAGSL,2021,0.0
RE1,S26,TRAGSL,2022,0.0
RE1,S26,TRAGSL,2023,0.0
RE1,S26,TRAGSL,2024,0.0
RE1,S26,TRAGSL,2025,0.0
RE1,S26,TRAGSL,2026,0.0
RE1,S26,TRAGSL,2027,0.0
RE1,S26,TRAGSL,2028,0.0
RE1,S26,TRAGSL,2029,0.0
RE1,S26,TRAGSL,2030,0.0
RE1,S26,TRAGSL,2031,0.0
RE1,S26,TRAGSL,2032,0.0
RE1,S26,TRAGSL,2033,0.0
RE1,S26,TRAGSL,2034,0.0
RE1,S26,TRAGSL,2035,0.0
RE1,S26,TRAGSL,2036,0.0
RE1,S26,TRAGSL,2037,0.0
RE1,S26,TRAGSL,2038,0.0
RE1,S26,TRAGSL,2039,0.0
RE1,S26,TRAGSL,2040,0.0
RE1,S26,TRAGSL,2041,0.0
RE1,S26,TRAGSL,2042,0.0
RE1,S26,TRAGSL,2043,0.0
RE1,S26,TRAGSL,2044,0.0
RE1,S26,TRAGSL,2045,0.0
RE1,S26,TRAGSL,2046,0.0
RE1,S26,TRAGSL,2047,0.0
RE1,S26,TRAGSL,2048,0.0
RE1,S26,TRAGSL,2049,0.0
RE1,S26,TRAGSL,2050,0.0
RE1,S26,TRAOHC,2017,0.0
RE1,S26,TRAOHC,2018,0.0
RE1,S26,TRAOHC,2019,0.0
RE1,S26,TRAOHC,2020,0.0
RE1,S26,TRAOHC,2021,0.0
RE1,S26,TRAOHC,2022,0.0
RE1,S26,TRAOHC,2023,0.0
RE1,S26,TRAOHC,2024,0.0
RE1,S26,TRAOHC,2025,0.0
RE1,S26,TRAOHC,2026,0.0
RE1,S26,TRAOHC,2027,0.0
RE1,S26,TRAOHC,2028,0.0
RE1,S26,TRAOHC,2029,0.0
RE1,S26,TRAOHC,2030,0.0
RE1,S26,TRAOHC,2031,0.0
RE1,S26,TRAOHC,2032,0.0
RE1,S26,TRAOHC,2033,0.0
RE1,S26,TRAOHC,2034,0.0
RE1,S26,TRAOHC,2035,0.0
RE1,S26,TRAOHC,2036,0.0
RE1,S26,TRAOHC,2037,0.0
RE1,S26,TRAOHC,2038,0.0
RE1,S26,TRAOHC,2039,0.0
RE1,S26,TRAOHC,2040,0.0
RE1,S26,TRAOHC,2041,0.0
RE1,S26,TRAOHC,2042,0.0
RE1,S26,TRAOHC,2043,0.0
RE1,S26,TRAOHC,2044,0.0
RE1,S26,TRAOHC,2045,0.0
RE1,S26,TRAOHC,2046,0.0
RE1,S26,TRAOHC,2047,0.0
RE1,S26,TRAOHC,2048,0.0
RE1,S26,TRAOHC,2049,0.0
RE1,S26,TRAOHC,2050,0.0
RE1,S26,URN,2017,0.0
RE1,S26,URN,2018,0.0
RE1,S26,URN,2019,0.0
RE1,S26,URN,2020,0.0
RE1,S26,URN,2021,0.0
RE1,S26,URN,2022,0.0
RE1,S26,URN,2023,0.0
RE1,S26,URN,2024,0.0
RE1,S26,URN,2025,0.0
RE1,S26,URN,2026,0.0
RE1,S26,URN,2027,0.0
RE1,S26,URN,2028,0.0
RE1,S26,URN,2029,0.0
RE1,S26,URN,2030,0.0
RE1,S26,URN,2031,0.0
RE1,S26,URN,2032,0.0
RE1,S26,URN,2033,0.0
RE1,S26,URN,2034,0.0
RE1,S26,URN,2035,0.0
RE1,S26,URN,2036,0.0
RE1,S26,URN,2037,0.0
RE1,S26,URN,2038,0.0
RE1,S26,URN,2039,0.0
RE1,S26,URN,2040,0.0
RE1,S26,URN,2041,0.0
RE1,S26,URN,2042,0.0
RE1,S26,URN,2043,0.0
RE1,S26,URN,2044,0.0
RE1,S26,URN,2045,0.0
RE1,S26,URN,2046,0.0
RE1,S26,URN,2047,0.0
RE1,S26,URN,2048,0.0
RE1,S26,URN,2049,0.0
RE1,S26,URN,2050,0.0
RE1,S26,WAS,2017,0.0
RE1,S26,WAS,2018,0.0
RE1,S26,WAS,2019,0.0
RE1,S26,WAS,2020,0.0
RE1,S26,WAS,2021,0.0
RE1,S26,WAS,2022,0.0
RE1,S26,WAS,2023,0.0
RE1,S26,WAS,2024,0.0
RE1,S26,WAS,2025,0.0
RE1,S26,WAS,2026,0.0
RE1,S26,WAS,2027,0.0
RE1,S26,WAS,2028,0.0
RE1,S26,WAS,2029,0.0
RE1,S26,WAS,2030,0.0
RE1,S26,WAS,2031,0.0
RE1,S26,WAS,2032,0.0
RE1,S26,WAS,2033,0.0
RE1,S26,WAS,2034,0.0
RE1,S26,WAS,2035,0.0
RE1,S26,WAS,2036,0.0
RE1,S26,WAS,2037,0.0
RE1,S26,WAS,2038,0.0
RE1,S26,WAS,2039,0.0
RE1,S26,WAS,2040,0.0
RE1,S26,WAS,2041,0.0
RE1,S26,WAS,2042,0.0
RE1,S26,WAS,2043,0.0
RE1,S26,WAS,2044,0.0
RE1,S26,WAS,2045,0.0
RE1,S26,WAS,2046,0.0
RE1,S26,WAS,2047,0.0
RE1,S26,WAS,2048,0.0
RE1,S26,WAS,2049,0.0
RE1,S26,WAS,2050,0.0
RE1,S26,WND,2017,0.0
RE1,S26,WND,2018,0.0
RE1,S26,WND,2019,0.0
RE1,S26,WND,2020,0.0
RE1,S26,WND,2021,0.0
RE1,S26,WND,2022,0.0
RE1,S26,WND,2023,0.0
RE1,S26,WND,2024,0.0
RE1,S26,WND,2025,0.0
RE1,S26,WND,2026,0.0
RE1,S26,WND,2027,0.0
RE1,S26,WND,2028,0.0
RE1,S26,WND,2029,0.0
RE1,S26,WND,2030,0.0
RE1,S26,WND,2031,0.0
RE1,S26,WND,2032,0.0
RE1,S26,WND,2033,0.0
RE1,S26,WND,2034,0.0
RE1,S26,WND,2035,0.0
RE1,S26,WND,2036,0.0
RE1,S26,WND,2037,0.0
RE1,S26,WND,2038,0.0
RE1,S26,WND,2039,0.0
RE1,S26,WND,2040,0.0
RE1,S26,WND,2041,0.0
RE1,S26,WND,2042,0.0
RE1,S26,WND,2043,0.0
RE1,S26,WND,2044,0.0
RE1,S26,WND,2045,0.0
RE1,S26,WND,2046,0.0
RE1,S26,WND,2047,0.0
RE1,S26,WND,2048,0.0
RE1,S26,WND,2049,0.0
RE1,S26,WND,2050,0.0
RE1,S27,BIO,2017,0.0
RE1,S27,BIO,2018,0.0
RE1,S27,BIO,2019,0.0
RE1,S27,BIO,2020,0.0
RE1,S27,BIO,2021,0.0
RE1,S27,BIO,2022,0.0
RE1,S27,BIO,2023,0.0
RE1,S27,BIO,2024,0.0
RE1,S27,BIO,2025,0.0
RE1,S27,BIO,2026,0.0
RE1,S27,BIO,2027,0.0
RE1,S27,BIO,2028,0.0
RE1,S27,BIO,2029,0.0
RE1,S27,BIO,2030,0.0
RE1,S27,BIO,2031,0.0
RE1,S27,BIO,2032,0.0
RE1,S27,BIO,2033,0.0
RE1,S27,BIO,2034,0.0
RE1,S27,BIO,2035,0.0
RE1,S27,BIO,2036,0.0
RE1,S27,BIO,2037,0.0
RE1,S27,BIO,2038,0.0
RE1,S27,BIO,2039,0.0
RE1,S27,BIO,2040,0.0
RE1,S27,BIO,2041,0.0
RE1,S27,BIO,2042,0.0
RE1,S27,BIO,2043,0.0
RE1,S27,BIO,2044,0.0
RE1,S27,BIO,2045,0.0
RE1,S27,BIO,2046,0.0
RE1,S27,BIO,2047,0.0
RE1,S27,BIO,2048,0.0
RE1,S27,BIO,2049,0.0
RE1,S27,BIO,2050,0.0
RE1,S27,CALTAGBIO,2017,0.0
RE1,S27,CALTAGBIO,2018,0.0
RE1,S27,CALTAGBIO,2019,0.0
RE1,S27,CALTAGBIO,2020,0.0
RE1,S27,CALTAGBIO,2021,0.0
RE1,S27,CALTAGBIO,2022,0.0
RE1,S27,CALTAGBIO,2023,0.0
RE1,S27,CALTAGBIO,2024,0.0
RE1,S27,CALTAGBIO,2025,0.0
RE1,S27,CALTAGBIO,2026,0.0
RE1,S27,CALTAGBIO,2027,0.0
RE1,S27,CALTAGBIO,2028,0.0
RE1,S27,CALTAGBIO,2029,0.0
RE1,S27,CALTAGBIO,2030,0.0
RE1,S27,CALTAGBIO,2031,0.0
RE1,S27,CALTAGBIO,2032,0.0
RE1,S27,CALTAGBIO,2033,0.0
RE1,S27,CALTAGBIO,2034,0.0
RE1,S27,CALTAGBIO,2035,0.0
RE1,S27,CALTAGBIO,2036,0.0
RE1,S27,CALTAGBIO,2037,0.0
RE1,S27,CALTAGBIO,2038,0.0
RE1,S27,CALTAGBIO,2039,0.0
RE1,S27,CALTAGBIO,2040,0.0
RE1,S27,CALTAGBIO,2041,0.0
RE1,S27,CALTAGBIO,2042,0.0
RE1,S27,CALTAGBIO,2043,0.0
RE1,S27,CALTAGBIO,2044,0.0
RE1,S27,CALTAGBIO,2045,0.0
RE1,S27,CALTAGBIO,2046,0.0
RE1,S27,CALTAGBIO,2047,0.0
RE1,S27,CALTAGBIO,2048,0.0
RE1,S27,CALTAGBIO,2049,0.0
RE1,S27,CALTAGBIO,2050,0.0
RE1,S27,CALTAGCOA,2017,0.0
RE1,S27,CALTAGCOA,2018,0.0
RE1,S27,CALTAGCOA,2019,0.0
RE1,S27,CALTAGCOA,2020,0.0
RE1,S27,CALTAGCOA,2021,0.0
RE1,S27,CALTAGCOA,2022,0.0
RE1,S27,CALTAGCOA,2023,0.0
RE1,S27,CALTAGCOA,2024,0.0
RE1,S27,CALTAGCOA,2025,0.0
RE1,S27,CALTAGCOA,2026,0.0
RE1,S27,CALTAGCOA,2027,0.0
RE1,S27,CALTAGCOA,2028,0.0
RE1,S27,CALTAGCOA,2029,0.0
RE1,S27,CALTAGCOA,2030,0.0
RE1,S27,CALTAGCOA,2031,0.0
RE1,S27,CALTAGCOA,2032,0.0
RE1,S27,CALTAGCOA,2033,0.0
RE1,S27,CALTAGCOA,2034,0.0
RE1,S27,CALTAGCOA,2035,0.0
RE1,S27,CALTAGCOA,2036,0.0
RE1,S27,CALTAGCOA,2037,0.0
RE1,S27,CALTAGCOA,2038,0.0
RE1,S27,CALTAGCOA,2039,0.0
RE1,S27,CALTAGCOA,2040,0.0
RE1,S27,CALTAGCOA,2041,0.0
RE1,S27,CALTAGCOA,2042,0.0
RE1,S27,CALTAGCOA,2043,0.0
RE1,S27,CALTAGCOA,2044,0.0
RE1,S27,CALTAGCOA,2045,0.0
RE1,S27,CALTAGCOA,2046,0.0
RE1,S27,CALTAGCOA,2047,0.0
RE1,S27,CALTAGCOA,2048,0.0
RE1,S27,CALTAGCOA,2049,0.0
RE1,S27,CALTAGCOA,2050,0.0
RE1,S27,CALTAGGEO,2017,0.0
RE1,S27,CALTAGGEO,2018,0.0
RE1,S27,CALTAGGEO,2019,0.0
RE1,S27,CALTAGGEO,2020,0.0
RE1,S27,CALTAGGEO,2021,0.0
RE1,S27,CALTAGGEO,2022,0.0
RE1,S27,CALTAGGEO,2023,0.0
RE1,S27,CALTAGGEO,2024,0.0
RE1,S27,CALTAGGEO,2025,0.0
RE1,S27,CALTAGGEO,2026,0.0
RE1,S27,CALTAGGEO,2027,0.0
RE1,S27,CALTAGGEO,2028,0.0
RE1,S27,CALTAGGEO,2029,0.0
RE1,S27,CALTAGGEO,2030,0.0
RE1,S27,CALTAGGEO,2031,0.0
RE1,S27,CALTAGGEO,2032,0.0
RE1,S27,CALTAGGEO,2033,0.0
RE1,S27,CALTAGGEO,2034,0.0
RE1,S27,CALTAGGEO,2035,0.0
RE1,S27,CALTAGGEO,2036,0.0
RE1,S27,CALTAGGEO,2037,0.0
RE1,S27,CALTAGGEO,2038,0.0
RE1,S27,CALTAGGEO,2039,0.0
RE1,S27,CALTAGGEO,2040,0.0
RE1,S27,CALTAGGEO,2041,0.0
RE1,S27,CALTAGGEO,2042,0.0
RE1,S27,CALTAGGEO,2043,0.0
RE1,S27,CALTAGGEO,2044,0.0
RE1,S27,CALTAGGEO,2045,0.0
RE1,S27,CALTAGGEO,2046,0.0
RE1,S27,CALTAGGEO,2047,0.0
RE1,S27,CALTAGGEO,2048,0.0
RE1,S27,CALTAGGEO,2049,0.0
RE1,S27,CALTAGGEO,2050,0.0
RE1,S27,CALTAGHYD,2017,0.0
RE1,S27,CALTAGHYD,2018,0.0
RE1,S27,CALTAGHYD,2019,0.0
RE1,S27,CALTAGHYD,2020,0.0
RE1,S27,CALTAGHYD,2021,0.0
RE1,S27,CALTAGHYD,2022,0.0
RE1,S27,CALTAGHYD,2023,0.0
RE1,S27,CALTAGHYD,2024,0.0
RE1,S27,CALTAGHYD,2025,0.0
RE1,S27,CALTAGHYD,2026,0.0
RE1,S27,CALTAGHYD,2027,0.0
RE1,S27,CALTAGHYD,2028,0.0
RE1,S27,CALTAGHYD,2029,0.0
RE1,S27,CALTAGHYD,2030,0.0
RE1,S27,CALTAGHYD,2031,0.0
RE1,S27,CALTAGHYD,2032,0.0
RE1,S27,CALTAGHYD,2033,0.0
RE1,S27,CALTAGHYD,2034,0.0
RE1,S27,CALTAGHYD,2035,0.0
RE1,S27,CALTAGHYD,2036,0.0
RE1,S27,CALTAGHYD,2037,0.0
RE1,S27,CALTAGHYD,2038,0.0
RE1,S27,CALTAGHYD,2039,0.0
RE1,S27,CALTAGHYD,2040,0.0
RE1,S27,CALTAGHYD,2041,0.0
RE1,S27,CALTAGHYD,2042,0.0
RE1,S27,CALTAGHYD,2043,0.0
RE1,S27,CALTAGHYD,2044,0.0
RE1,S27,CALTAGHYD,2045,0.0
RE1,S27,CALTAGHYD,2046,0.0
RE1,S27,CALTAGHYD,2047,0.0
RE1,S27,CALTAGHYD,2048,0.0
RE1,S27,CALTAGHYD,2049,0.0
RE1,S27,CALTAGHYD,2050,0.0
RE1,S27,CALTAGNGS,2017,0.0
RE1,S27,CALTAGNGS,2018,0.0
RE1,S27,CALTAGNGS,2019,0.0
RE1,S27,CALTAGNGS,2020,0.0
RE1,S27,CALTAGNGS,2021,0.0
RE1,S27,CALTAGNGS,2022,0.0
RE1,S27,CALTAGNGS,2023,0.0
RE1,S27,CALTAGNGS,2024,0.0
RE1,S27,CALTAGNGS,2025,0.0
RE1,S27,CALTAGNGS,2026,0.0
RE1,S27,CALTAGNGS,2027,0.0
RE1,S27,CALTAGNGS,2028,0.0
RE1,S27,CALTAGNGS,2029,0.0
RE1,S27,CALTAGNGS,2030,0.0
RE1,S27,CALTAGNGS,2031,0.0
RE1,S27,CALTAGNGS,2032,0.0
RE1,S27,CALTAGNGS,2033,0.0
RE1,S27,CALTAGNGS,2034,0.0
RE1,S27,CALTAGNGS,2035,0.0
RE1,S27,CALTAGNGS,2036,0.0
RE1,S27,CALTAGNGS,2037,0.0
RE1,S27,CALTAGNGS,2038,0.0
RE1,S27,CALTAGNGS,2039,0.0
RE1,S27,CALTAGNGS,2040,0.0
RE1,S27,CALTAGNGS,2041,0.0
RE1,S27,CALTAGNGS,2042,0.0
RE1,S27,CALTAGNGS,2043,0.0
RE1,S27,CALTAGNGS,2044,0.0
RE1,S27,CALTAGNGS,2045,0.0
RE1,S27,CALTAGNGS,2046,0.0
RE1,S27,CALTAGNGS,2047,0.0
RE1,S27,CALTAGNGS,2048,0.0
RE1,S27,CALTAGNGS,2049,0.0
RE1,S27,CALTAGNGS,2050,0.0
RE1,S27,CALTAGOIL,2017,0.0
RE1,S27,CALTAGOIL,2018,0.0
RE1,S27,CALTAGOIL,2019,0.0
RE1,S27,CALTAGOIL,2020,0.0
RE1,S27,CALTAGOIL,2021,0.0
RE1,S27,CALTAGOIL,2022,0.0
RE1,S27,CALTAGOIL,2023,0.0
RE1,S27,CALTAGOIL,2024,0.0
RE1,S27,CALTAGOIL,2025,0.0
RE1,S27,CALTAGOIL,2026,0.0
RE1,S27,CALTAGOIL,2027,0.0
RE1,S27,CALTAGOIL,2028,0.0
RE1,S27,CALTAGOIL,2029,0.0
RE1,S27,CALTAGOIL,2030,0.0
RE1,S27,CALTAGOIL,2031,0.0
RE1,S27,CALTAGOIL,2032,0.0
RE1,S27,CALTAGOIL,2033,0.0
RE1,S27,CALTAGOIL,2034,0.0
RE1,S27,CALTAGOIL,2035,0.0
RE1,S27,CALTAGOIL,2036,0.0
RE1,S27,CALTAGOIL,2037,0.0
RE1,S27,CALTAGOIL,2038,0.0
RE1,S27,CALTAGOIL,2039,0.0
RE1,S27,CALTAGOIL,2040,0.0
RE1,S27,CALTAGOIL,2041,0.0
RE1,S27,CALTAGOIL,2042,0.0
RE1,S27,CALTAGOIL,2043,0.0
RE1,S27,CALTAGOIL,2044,0.0
RE1,S27,CALTAGOIL,2045,0.0
RE1,S27,CALTAGOIL,2046,0.0
RE1,S27,CALTAGOIL,2047,0.0
RE1,S27,CALTAGOIL,2048,0.0
RE1,S27,CALTAGOIL,2049,0.0
RE1,S27,CALTAGOIL,2050,0.0
RE1,S27,CALTAGRNW,2017,0.0
RE1,S27,CALTAGRNW,2018,0.0
RE1,S27,CALTAGRNW,2019,0.0
RE1,S27,CALTAGRNW,2020,0.0
RE1,S27,CALTAGRNW,2021,0.0
RE1,S27,CALTAGRNW,2022,0.0
RE1,S27,CALTAGRNW,2023,0.0
RE1,S27,CALTAGRNW,2024,0.0
RE1,S27,CALTAGRNW,2025,0.0
RE1,S27,CALTAGRNW,2026,0.0
RE1,S27,CALTAGRNW,2027,0.0
