r,t,f,y,ProductionByTechnologyAnnual
RE1,PWRBIOH01,ELCH01,2044,0.0
RE1,PWRBIOH01,ELCH01,2045,0.0
RE1,PWRBIOH01,ELCH01,2046,0.0
RE1,PWRBIOH01,ELCH01,2047,0.0
RE1,PWRBIOH01,ELCH01,2048,0.0
RE1,PWRBIOH01,ELCH01,2049,0.0
RE1,PWRBIOH01,ELCH01,2050,0.0
RE1,PWRCOAA01,ELCA01,2017,65.6921
RE1,PWRCOAA01,ELCA01,2018,65.6921
RE1,PWRCOAA01,ELCA01,2019,65.6921
RE1,PWRCOAA01,ELCA01,2020,68.0569
RE1,PWRCOAA01,ELCA01,2021,70.4216
RE1,PWRCOAA01,ELCA01,2022,72.7863
RE1,PWRCOAA01,ELCA01,2023,75.151
RE1,PWRCOAA01,ELCA01,2024,77.5157
RE1,PWRCOAA01,ELCA01,2025,79.8805
RE1,PWRCOAA01,ELCA01,2026,82.2452
RE1,PWRCOAA01,ELCA01,2027,84.6099
RE1,PWRCOAA01,ELCA01,2028,86.9747
RE1,PWRCOAA01,ELCA01,2029,89.3394
RE1,PWRCOAA01,ELCA01,2030,91.7041
RE1,PWRCOAA01,ELCA01,2031,94.0688
RE1,PWRCOAA01,ELCA01,2032,96.4336
RE1,PWRCOAA01,ELCA01,2033,98.7983
RE1,PWRCOAA01,ELCA01,2034,35.4709
RE1,PWRCOAA01,ELCA01,2035,37.8356
RE1,PWRCOAA01,ELCA01,2036,40.2004
RE1,PWRCOAA01,ELCA01,2037,42.5651
RE1,PWRCOAA01,ELCA01,2038,44.9298
RE1,PWRCOAA01,ELCA01,2039,47.2945
RE1,PWRCOAA01,ELCA01,2040,49.6593
RE1,PWRCOAA01,ELCA01,2041,52.024
RE1,PWRCOAA01,ELCA01,2042,54.3887
RE1,PWRCOAA01,ELCA01,2043,56.7534
RE1,PWRCOAA01,ELCA01,2044,59.1182
RE1,PWRCOAA01,ELCA01,2045,61.4829
RE1,PWRCOAA01,ELCA01,2046,63.8476
RE1,PWRCOAA01,ELCA01,2047,66.2124
RE1,PWRCOAA01,ELCA01,2048,68.5771
RE1,PWRCOAA01,ELCA01,2049,70.9418
RE1,PWRCOAA01,ELCA01,2050,70.9418
RE1,PWRCOAE01,ELCE01,2017,1.4961
RE1,PWRCOAE01,ELCE01,2018,1.4961
RE1,PWRCOAE01,ELCE01,2019,1.4961
RE1,PWRCOAE01,ELCE01,2020,1.4961
RE1,PWRCOAE01,ELCE01,2021,1.4961
RE1,PWRCOAE01,ELCE01,2022,1.4961
RE1,PWRCOAE01,ELCE01,2023,3.7977
RE1,PWRCOAE01,ELCE01,2024,6.0994
RE1,PWRCOAE01,ELCE01,2025,8.4011
RE1,PWRCOAE01,ELCE01,2026,8.4011
RE1,PWRCOAE01,ELCE01,2027,8.4011
RE1,PWRCOAE01,ELCE01,2028,10.7027
RE1,PWRCOAE01,ELCE01,2029,13.0044
RE1,PWRCOAE01,ELCE01,2030,13.0044
RE1,PWRCOAE01,ELCE01,2031,13.0044
RE1,PWRCOAE01,ELCE01,2032,13.0044
RE1,PWRCOAE01,ELCE01,2033,13.0044
RE1,PWRCOAE01,ELCE01,2034,13.0044
RE1,PWRCOAE01,ELCE01,2035,15.3061
RE1,PWRCOAE01,ELCE01,2036,17.6077
RE1,PWRCOAE01,ELCE01,2037,19.9094
RE1,PWRCOAE01,ELCE01,2038,22.2111
RE1,PWRCOAE01,ELCE01,2039,24.5127
RE1,PWRCOAE01,ELCE01,2040,26.8144
RE1,PWRCOAE01,ELCE01,2041,29.1161
RE1,PWRCOAE01,ELCE01,2042,31.4177
RE1,PWRCOAE01,ELCE01,2043,33.7194
RE1,PWRCOAE01,ELCE01,2044,36.0211
RE1,PWRCOAE01,ELCE01,2045,38.3227
RE1,PWRCOAE01,ELCE01,2046,40.6244
RE1,PWRCOAE01,ELCE01,2047,42.9261
RE1,PWRCOAE01,ELCE01,2048,45.2277
RE1,PWRCOAE01,ELCE01,2049,47.5294
RE1,PWRCOAE01,ELCE01,2050,49.8311
RE1,PWRCOAF01,ELCF01,2017,61.4829
RE1,PWRCOAF01,ELCF01,2018,61.4829
RE1,PWRCOAF01,ELCF01,2019,64.5334
RE1,PWRCOAF01,ELCF01,2020,64.5334
RE1,PWRCOAF01,ELCF01,2021,56.2568
RE1,PWRCOAF01,ELCF01,2022,56.2568
RE1,PWRCOAF01,ELCF01,2023,56.2569
RE1,PWRCOAF01,ELCF01,2024,56.2568
RE1,PWRCOAF01,ELCF01,2025,47.9803
RE1,PWRCOAF01,ELCF01,2026,47.9803
RE1,PWRCOAF01,ELCF01,2027,47.9803
RE1,PWRCOAF01,ELCF01,2028,47.9803
RE1,PWRCOAF01,ELCF01,2029,47.9803
RE1,PWRCOAF01,ELCF01,2030,31.4272
RE1,PWRCOAF01,ELCF01,2031,31.4272
RE1,PWRCOAF01,ELCF01,2032,31.4272
RE1,PWRCOAF01,ELCF01,2033,31.4272
RE1,PWRCOAF01,ELCF01,2034,31.4272
RE1,PWRCOAF01,ELCF01,2035,31.4272
RE1,PWRCOAF01,ELCF01,2036,31.4272
RE1,PWRCOAF01,ELCF01,2037,31.4272
RE1,PWRCOAF01,ELCF01,2038,31.4272
RE1,PWRCOAF01,ELCF01,2039,31.4272
RE1,PWRCOAF01,ELCF01,2040,31.4272
RE1,PWRCOAF01,ELCF01,2041,31.4272
RE1,PWRCOAF01,ELCF01,2042,31.4272
RE1,PWRCOAF01,ELCF01,2043,31.4272
RE1,PWRCOAF01,ELCF01,2044,31.4272
RE1,PWRCOAF01,ELCF01,2045,31.4272
RE1,PWRCOAF01,ELCF01,2046,31.4272
RE1,PWRCOAF01,ELCF01,2047,31.4272
RE1,PWRCOAF01,ELCF01,2048,32.0876
RE1,PWRCOAF01,ELCF01,2049,33.7666
RE1,PWRCOAF01,ELCF01,2050,38.496
RE1,PWRCOAF02,ELCF01,2017,0.0
RE1,PWRCOAF02,ELCF01,2018,0.0
RE1,PWRCOAF02,ELCF01,2019,0.0
RE1,PWRCOAF02,ELCF01,2020,0.0
RE1,PWRCOAF02,ELCF01,2021,0.0
RE1,PWRCOAF02,ELCF01,2022,0.0
RE1,PWRCOAF02,ELCF01,2023,0.0
RE1,PWRCOAF02,ELCF01,2024,0.0
RE1,PWRCOAF02,ELCF01,2025,0.0
RE1,PWRCOAF02,ELCF01,2026,0.0
RE1,PWRCOAF02,ELCF01,2027,0.0
RE1,PWRCOAF02,ELCF01,2028,0.0
RE1,PWRCOAF02,ELCF01,2029,0.0
RE1,PWRCOAF02,ELCF01,2030,0.0
RE1,PWRCOAF02,ELCF01,2031,0.0
RE1,PWRCOAF02,ELCF01,2032,0.0
RE1,PWRCOAF02,ELCF01,2033,0.0
RE1,PWRCOAF02,ELCF01,2034,0.0
RE1,PWRCOAF02,ELCF01,2035,0.0
RE1,PWRCOAF02,ELCF01,2036,0.0
RE1,PWRCOAF02,ELCF01,2037,0.0
RE1,PWRCOAF02,ELCF01,2038,0.0
RE1,PWRCOAF02,ELCF01,2039,0.0
RE1,PWRCOAF02,ELCF01,2040,0.0
RE1,PWRCOAF02,ELCF01,2041,0.0
RE1,PWRCOAF02,ELCF01,2042,0.0
RE1,PWRCOAF02,ELCF01,2043,0.0
RE1,PWRCOAF02,ELCF01,2044,0.0
RE1,PWRCOAF02,ELCF01,2045,0.0
RE1,PWRCOAF02,ELCF01,2046,0.0
RE1,PWRCOAF02,ELCF01,2047,0.0
RE1,PWRCOAF02,ELCF01,2048,0.0
RE1,PWRCOAF02,ELCF01,2049,12.1389
RE1,PWRCOAF02,ELCF01,2050,14.2324
RE1,PWRDSLA01,ELCA01,2017,0.0
RE1,PWRDSLA01,ELCA01,2018,0.0
RE1,PWRDSLA01,ELCA01,2019,0.0253
RE1,PWRDSLA01,ELCA01,2020,0.0
RE1,PWRDSLA01,ELCA01,2021,0.0
RE1,PWRDSLA01,ELCA01,2022,0.0
RE1,PWRDSLA01,ELCA01,2023,0.0
RE1,PWRDSLA01,ELCA01,2024,0.0
RE1,PWRDSLA01,ELCA01,2025,0.0
RE1,PWRDSLA01,ELCA01,2026,0.0
RE1,PWRDSLA01,ELCA01,2027,0.0
RE1,PWRDSLA01,ELCA01,2028,0.0
RE1,PWRDSLA01,ELCA01,2029,0.0
RE1,PWRDSLA01,ELCA01,2030,0.0
RE1,PWRDSLA01,ELCA01,2031,0.0
RE1,PWRDSLA01,ELCA01,2032,0.0
RE1,PWRDSLA01,ELCA01,2033,0.0
RE1,PWRDSLA01,ELCA01,2034,0.0039
RE1,PWRDSLA01,ELCA01,2035,0.0
RE1,PWRDSLA01,ELCA01,2036,0.0031
RE1,PWRDSLA01,ELCA01,2037,0.0022
RE1,PWRDSLA01,ELCA01,2038,0.0022
RE1,PWRDSLA01,ELCA01,2039,0.0022
RE1,PWRDSLA01,ELCA01,2040,0.0022
RE1,PWRDSLA01,ELCA01,2041,0.0006
RE1,PWRDSLA01,ELCA01,2042,0.0006
RE1,PWRDSLA01,ELCA01,2043,0.0003
RE1,PWRDSLA01,ELCA01,2044,0.0003
RE1,PWRDSLA01,ELCA01,2045,0.0003
RE1,PWRDSLA01,ELCA01,2046,0.0003
RE1,PWRDSLA01,ELCA01,2047,0.0
RE1,PWRDSLA01,ELCA01,2048,0.0
RE1,PWRDSLA01,ELCA01,2049,0.0
RE1,PWRDSLA01,ELCA01,2050,0.0
RE1,PWRDSLB01,ELCB01,2017,0.0
RE1,PWRDSLB01,ELCB01,2018,0.0
RE1,PWRDSLB01,ELCB01,2019,0.0
RE1,PWRDSLB01,ELCB01,2020,0.0
RE1,PWRDSLB01,ELCB01,2021,0.0
RE1,PWRDSLB01,ELCB01,2022,0.0
RE1,PWRDSLB01,ELCB01,2023,0.0
RE1,PWRDSLB01,ELCB01,2024,0.0
RE1,PWRDSLB01,ELCB01,2025,0.0
RE1,PWRDSLB01,ELCB01,2026,0.0
RE1,PWRDSLB01,ELCB01,2027,0.0
RE1,PWRDSLB01,ELCB01,2028,0.0
RE1,PWRDSLB01,ELCB01,2029,0.0
RE1,PWRDSLB01,ELCB01,2030,0.0
RE1,PWRDSLB01,ELCB01,2031,0.0
RE1,PWRDSLB01,ELCB01,2032,0.0
RE1,PWRDSLB01,ELCB01,2033,0.0
RE1,PWRDSLB01,ELCB01,2034,0.0
RE1,PWRDSLB01,ELCB01,2035,0.0
RE1,PWRDSLB01,ELCB01,2036,0.0
RE1,PWRDSLB01,ELCB01,2037,0.0
RE1,PWRDSLB01,ELCB01,2038,0.0
RE1,PWRDSLB01,ELCB01,2039,0.0
RE1,PWRDSLB01,ELCB01,2040,0.0
RE1,PWRDSLB01,ELCB01,2041,0.0
RE1,PWRDSLB01,ELCB01,2042,0.0
RE1,PWRDSLB01,ELCB01,2043,0.0056
RE1,PWRDSLB01,ELCB01,2044,0.0056
RE1,PWRDSLB01,ELCB01,2045,0.0056
RE1,PWRDSLB01,ELCB01,2046,0.0056
RE1,PWRDSLB01,ELCB01,2047,0.0056
RE1,PWRDSLB01,ELCB01,2048,0.0056
RE1,PWRDSLB01,ELCB01,2049,0.0056
RE1,PWRDSLB01,ELCB01,2050,0.0056
RE1,PWRDSLC01,ELCC01,2017,0.0
RE1,PWRDSLC01,ELCC01,2018,0.0
RE1,PWRDSLC01,ELCC01,2019,0.0
RE1,PWRDSLC01,ELCC01,2020,0.0
RE1,PWRDSLC01,ELCC01,2021,0.0
RE1,PWRDSLC01,ELCC01,2022,0.0
RE1,PWRDSLC01,ELCC01,2023,0.0
RE1,PWRDSLC01,ELCC01,2024,0.0067
RE1,PWRDSLC01,ELCC01,2025,0.0067
RE1,PWRDSLC01,ELCC01,2026,0.0
RE1,PWRDSLC01,ELCC01,2027,0.0
RE1,PWRDSLC01,ELCC01,2028,0.0
RE1,PWRDSLC01,ELCC01,2029,0.0
RE1,PWRDSLC01,ELCC01,2030,0.0
RE1,PWRDSLC01,ELCC01,2031,0.0
RE1,PWRDSLC01,ELCC01,2032,0.0
RE1,PWRDSLC01,ELCC01,2033,0.0
RE1,PWRDSLC01,ELCC01,2034,0.0
RE1,PWRDSLC01,ELCC01,2035,0.0
RE1,PWRDSLC01,ELCC01,2036,0.0
RE1,PWRDSLC01,ELCC01,2037,0.0
RE1,PWRDSLC01,ELCC01,2038,0.0
RE1,PWRDSLC01,ELCC01,2039,0.0
RE1,PWRDSLC01,ELCC01,2040,0.0
RE1,PWRDSLC01,ELCC01,2041,0.0067
RE1,PWRDSLC01,ELCC01,2042,0.0067
RE1,PWRDSLC01,ELCC01,2043,0.0067
RE1,PWRDSLC01,ELCC01,2044,0.0067
RE1,PWRDSLC01,ELCC01,2045,0.0067
RE1,PWRDSLC01,ELCC01,2046,0.0067
RE1,PWRDSLC01,ELCC01,2047,0.0067
RE1,PWRDSLC01,ELCC01,2048,0.0067
RE1,PWRDSLC01,ELCC01,2049,0.0067
RE1,PWRDSLC01,ELCC01,2050,0.0067
RE1,PWRDSLD01,ELCD01,2017,0.0
RE1,PWRDSLD01,ELCD01,2018,0.0
RE1,PWRDSLD01,ELCD01,2019,0.0
RE1,PWRDSLD01,ELCD01,2020,0.0
RE1,PWRDSLD01,ELCD01,2021,0.0
RE1,PWRDSLD01,ELCD01,2022,0.0
RE1,PWRDSLD01,ELCD01,2023,0.0
RE1,PWRDSLD01,ELCD01,2024,0.0
RE1,PWRDSLD01,ELCD01,2025,0.0
RE1,PWRDSLD01,ELCD01,2026,0.0
RE1,PWRDSLD01,ELCD01,2027,0.0
RE1,PWRDSLD01,ELCD01,2028,0.0
RE1,PWRDSLD01,ELCD01,2029,0.0
RE1,PWRDSLD01,ELCD01,2030,0.0
RE1,PWRDSLD01,ELCD01,2031,0.0
RE1,PWRDSLD01,ELCD01,2032,0.0
RE1,PWRDSLD01,ELCD01,2033,0.0
RE1,PWRDSLD01,ELCD01,2034,0.0
RE1,PWRDSLD01,ELCD01,2035,0.0
RE1,PWRDSLD01,ELCD01,2036,0.0
RE1,PWRDSLD01,ELCD01,2037,0.0
RE1,PWRDSLD01,ELCD01,2038,0.0
RE1,PWRDSLD01,ELCD01,2039,0.0
RE1,PWRDSLD01,ELCD01,2040,0.0
RE1,PWRDSLD01,ELCD01,2041,0.0
RE1,PWRDSLD01,ELCD01,2042,0.0
RE1,PWRDSLD01,ELCD01,2043,0.0
RE1,PWRDSLD01,ELCD01,2044,0.0
RE1,PWRDSLD01,ELCD01,2045,0.0
RE1,PWRDSLD01,ELCD01,2046,0.0
RE1,PWRDSLD01,ELCD01,2047,0.0
RE1,PWRDSLD01,ELCD01,2048,0.0
RE1,PWRDSLD01,ELCD01,2049,0.0
RE1,PWRDSLD01,ELCD01,2050,0.0
RE1,PWRDSLD02,ELCD01,2017,0.0
RE1,PWRDSLD02,ELCD01,2018,0.0
RE1,PWRDSLD02,ELCD01,2019,0.0
RE1,PWRDSLD02,ELCD01,2020,0.0
RE1,PWRDSLD02,ELCD01,2021,0.0
RE1,PWRDSLD02,ELCD01,2022,0.0
RE1,PWRDSLD02,ELCD01,2023,0.0
RE1,PWRDSLD02,ELCD01,2024,0.0
RE1,PWRDSLD02,ELCD01,2025,0.0
RE1,PWRDSLD02,ELCD01,2026,0.0
RE1,PWRDSLD02,ELCD01,2027,0.0
RE1,PWRDSLD02,ELCD01,2028,0.0
RE1,PWRDSLD02,ELCD01,2029,0.0
RE1,PWRDSLD02,ELCD01,2030,0.0
RE1,PWRDSLD02,ELCD01,2031,0.0
RE1,PWRDSLD02,ELCD01,2032,0.0
RE1,PWRDSLD02,ELCD01,2033,0.0
RE1,PWRDSLD02,ELCD01,2034,0.0
RE1,PWRDSLD02,ELCD01,2035,0.0
RE1,PWRDSLD02,ELCD01,2036,0.0
RE1,PWRDSLD02,ELCD01,2037,0.0
RE1,PWRDSLD02,ELCD01,2038,0.0071
RE1,PWRDSLD02,ELCD01,2039,0.0
RE1,PWRDSLD02,ELCD01,2040,0.0
RE1,PWRDSLD02,ELCD01,2041,0.0028
RE1,PWRDSLD02,ELCD01,2042,0.0028
RE1,PWRDSLD02,ELCD01,2043,0.0099
RE1,PWRDSLD02,ELCD01,2044,0.0099
RE1,PWRDSLD02,ELCD01,2045,0.0028
RE1,PWRDSLD02,ELCD01,2046,0.0028
RE1,PWRDSLD02,ELCD01,2047,0.0028
RE1,PWRDSLD02,ELCD01,2048,0.0071
RE1,PWRDSLD02,ELCD01,2049,0.0028
RE1,PWRDSLD02,ELCD01,2050,0.0099
RE1,PWRDSLE01,ELCE01,2017,0.0
RE1,PWRDSLE01,ELCE01,2018,0.0
RE1,PWRDSLE01,ELCE01,2019,0.0
RE1,PWRDSLE01,ELCE01,2020,0.0
RE1,PWRDSLE01,ELCE01,2021,0.0
RE1,PWRDSLE01,ELCE01,2022,0.0
RE1,PWRDSLE01,ELCE01,2023,0.0
RE1,PWRDSLE01,ELCE01,2024,0.0
RE1,PWRDSLE01,ELCE01,2025,0.0
RE1,PWRDSLE01,ELCE01,2026,0.0
RE1,PWRDSLE01,ELCE01,2027,0.0
RE1,PWRDSLE01,ELCE01,2028,0.0
RE1,PWRDSLE01,ELCE01,2029,0.0
RE1,PWRDSLE01,ELCE01,2030,0.0
RE1,PWRDSLE01,ELCE01,2031,0.0
RE1,PWRDSLE01,ELCE01,2032,0.0
RE1,PWRDSLE01,ELCE01,2033,0.0
RE1,PWRDSLE01,ELCE01,2034,0.0
RE1,PWRDSLE01,ELCE01,2035,0.0
RE1,PWRDSLE01,ELCE01,2036,0.0
RE1,PWRDSLE01,ELCE01,2037,0.0
RE1,PWRDSLE01,ELCE01,2038,0.0
RE1,PWRDSLE01,ELCE01,2039,0.0
RE1,PWRDSLE01,ELCE01,2040,0.0
RE1,PWRDSLE01,ELCE01,2041,0.0
RE1,PWRDSLE01,ELCE01,2042,0.0
RE1,PWRDSLE01,ELCE01,2043,0.0
RE1,PWRDSLE01,ELCE01,2044,0.0
RE1,PWRDSLE01,ELCE01,2045,0.0
RE1,PWRDSLE01,ELCE01,2046,0.0
RE1,PWRDSLE01,ELCE01,2047,0.0
RE1,PWRDSLE01,ELCE01,2048,0.0
RE1,PWRDSLE01,ELCE01,2049,0.0
RE1,PWRDSLE01,ELCE01,2050,0.0
RE1,PWRDSLE02,ELCE01,2017,0.0
RE1,PWRDSLE02,ELCE01,2018,0.0
RE1,PWRDSLE02,ELCE01,2019,0.0
RE1,PWRDSLE02,ELCE01,2020,0.0
RE1,PWRDSLE02,ELCE01,2021,0.0
RE1,PWRDSLE02,ELCE01,2022,0.0
RE1,PWRDSLE02,ELCE01,2023,0.0
RE1,PWRDSLE02,ELCE01,2024,0.0109
RE1,PWRDSLE02,ELCE01,2025,0.0109
RE1,PWRDSLE02,ELCE01,2026,0.0
RE1,PWRDSLE02,ELCE01,2027,0.0
RE1,PWRDSLE02,ELCE01,2028,0.0
RE1,PWRDSLE02,ELCE01,2029,0.0278
RE1,PWRDSLE02,ELCE01,2030,0.0109
RE1,PWRDSLE02,ELCE01,2031,0.0023
RE1,PWRDSLE02,ELCE01,2032,0.0
RE1,PWRDSLE02,ELCE01,2033,0.0
RE1,PWRDSLE02,ELCE01,2034,0.0
RE1,PWRDSLE02,ELCE01,2035,0.0
RE1,PWRDSLE02,ELCE01,2036,0.0
RE1,PWRDSLE02,ELCE01,2037,0.0327
RE1,PWRDSLE02,ELCE01,2038,0.0278
RE1,PWRDSLE02,ELCE01,2039,0.0
RE1,PWRDSLE02,ELCE01,2040,0.0
RE1,PWRDSLE02,ELCE01,2041,0.0269
RE1,PWRDSLE02,ELCE01,2042,0.0387
RE1,PWRDSLE02,ELCE01,2043,0.0387
RE1,PWRDSLE02,ELCE01,2044,0.0387
RE1,PWRDSLE02,ELCE01,2045,0.0387
RE1,PWRDSLE02,ELCE01,2046,0.0346
RE1,PWRDSLE02,ELCE01,2047,0.0109
RE1,PWRDSLE02,ELCE01,2048,0.0387
RE1,PWRDSLE02,ELCE01,2049,0.0109
RE1,PWRDSLE02,ELCE01,2050,0.0109
RE1,PWRDSLF01,ELCF01,2017,0.0
RE1,PWRDSLF01,ELCF01,2018,0.0
RE1,PWRDSLF01,ELCF01,2019,0.0
RE1,PWRDSLF01,ELCF01,2020,0.0
RE1,PWRDSLF01,ELCF01,2021,0.0
RE1,PWRDSLF01,ELCF01,2022,0.0
RE1,PWRDSLF01,ELCF01,2023,0.0
RE1,PWRDSLF01,ELCF01,2024,0.0
RE1,PWRDSLF01,ELCF01,2025,0.0
RE1,PWRDSLF01,ELCF01,2026,0.0
RE1,PWRDSLF01,ELCF01,2027,0.0
RE1,PWRDSLF01,ELCF01,2028,0.0
RE1,PWRDSLF01,ELCF01,2029,0.0
RE1,PWRDSLF01,ELCF01,2030,0.0
RE1,PWRDSLF01,ELCF01,2031,0.0
RE1,PWRDSLF01,ELCF01,2032,0.0
RE1,PWRDSLF01,ELCF01,2033,0.0
RE1,PWRDSLF01,ELCF01,2034,0.0
RE1,PWRDSLF01,ELCF01,2035,0.0
RE1,PWRDSLF01,ELCF01,2036,0.0
RE1,PWRDSLF01,ELCF01,2037,0.0
RE1,PWRDSLF01,ELCF01,2038,0.0
RE1,PWRDSLF01,ELCF01,2039,0.0
RE1,PWRDSLF01,ELCF01,2040,0.0
RE1,PWRDSLF01,ELCF01,2041,0.0
RE1,PWRDSLF01,ELCF01,2042,0.0
RE1,PWRDSLF01,ELCF01,2043,0.0
RE1,PWRDSLF01,ELCF01,2044,0.0
RE1,PWRDSLF01,ELCF01,2045,0.0
RE1,PWRDSLF01,ELCF01,2046,0.0
RE1,PWRDSLF01,ELCF01,2047,0.0
RE1,PWRDSLF01,ELCF01,2048,0.0
RE1,PWRDSLF01,ELCF01,2049,0.0
RE1,PWRDSLF01,ELCF01,2050,0.0
RE1,PWRDSLF02,ELCF01,2017,0.0
RE1,PWRDSLF02,ELCF01,2018,0.0
RE1,PWRDSLF02,ELCF01,2019,0.0
RE1,PWRDSLF02,ELCF01,2020,0.0
RE1,PWRDSLF02,ELCF01,2021,0.0
RE1,PWRDSLF02,ELCF01,2022,0.0
RE1,PWRDSLF02,ELCF01,2023,0.0
RE1,PWRDSLF02,ELCF01,2024,0.0
RE1,PWRDSLF02,ELCF01,2025,0.0
RE1,PWRDSLF02,ELCF01,2026,0.0
RE1,PWRDSLF02,ELCF01,2027,0.0
RE1,PWRDSLF02,ELCF01,2028,0.0
RE1,PWRDSLF02,ELCF01,2029,0.0
RE1,PWRDSLF02,ELCF01,2030,0.0
RE1,PWRDSLF02,ELCF01,2031,0.0
RE1,PWRDSLF02,ELCF01,2032,0.0
RE1,PWRDSLF02,ELCF01,2033,0.0
RE1,PWRDSLF02,ELCF01,2034,0.0
RE1,PWRDSLF02,ELCF01,2035,0.0
RE1,PWRDSLF02,ELCF01,2036,0.0
RE1,PWRDSLF02,ELCF01,2037,0.0
RE1,PWRDSLF02,ELCF01,2038,0.0
RE1,PWRDSLF02,ELCF01,2039,0.0
RE1,PWRDSLF02,ELCF01,2040,0.0
RE1,PWRDSLF02,ELCF01,2041,0.0
RE1,PWRDSLF02,ELCF01,2042,0.0
RE1,PWRDSLF02,ELCF01,2043,0.0
RE1,PWRDSLF02,ELCF01,2044,0.0
RE1,PWRDSLF02,ELCF01,2045,0.0
RE1,PWRDSLF02,ELCF01,2046,0.0
RE1,PWRDSLF02,ELCF01,2047,0.0
RE1,PWRDSLF02,ELCF01,2048,0.0
RE1,PWRDSLF02,ELCF01,2049,0.0095
RE1,PWRDSLF02,ELCF01,2050,0.0095
RE1,PWRDSLG01,ELCG01,2017,0.0
RE1,PWRDSLG01,ELCG01,2018,0.0
RE1,PWRDSLG01,ELCG01,2019,0.0433
RE1,PWRDSLG01,ELCG01,2020,0.0
RE1,PWRDSLG01,ELCG01,2021,0.0
RE1,PWRDSLG01,ELCG01,2022,0.0
RE1,PWRDSLG01,ELCG01,2023,0.0
RE1,PWRDSLG01,ELCG01,2024,0.0
RE1,PWRDSLG01,ELCG01,2025,0.0011
RE1,PWRDSLG01,ELCG01,2026,0.0
RE1,PWRDSLG01,ELCG01,2027,0.0
RE1,PWRDSLG01,ELCG01,2028,0.0
RE1,PWRDSLG01,ELCG01,2029,0.0169
RE1,PWRDSLG01,ELCG01,2030,0.018
RE1,PWRDSLG01,ELCG01,2031,0.0141
RE1,PWRDSLG01,ELCG01,2032,0.009
RE1,PWRDSLG01,ELCG01,2033,0.009
RE1,PWRDSLG01,ELCG01,2034,0.009
RE1,PWRDSLG01,ELCG01,2035,0.009
RE1,PWRDSLG01,ELCG01,2036,0.009
RE1,PWRDSLG01,ELCG01,2037,0.009
RE1,PWRDSLG01,ELCG01,2038,0.009
RE1,PWRDSLG01,ELCG01,2039,0.009
RE1,PWRDSLG01,ELCG01,2040,0.009
RE1,PWRDSLG01,ELCG01,2041,0.009
RE1,PWRDSLG01,ELCG01,2042,0.009
RE1,PWRDSLG01,ELCG01,2043,0.009
RE1,PWRDSLG01,ELCG01,2044,0.009
RE1,PWRDSLG01,ELCG01,2045,0.009
RE1,PWRDSLG01,ELCG01,2046,0.009
RE1,PWRDSLG01,ELCG01,2047,0.009
RE1,PWRDSLG01,ELCG01,2048,0.009
RE1,PWRDSLG01,ELCG01,2049,0.009
RE1,PWRDSLG01,ELCG01,2050,0.009
RE1,PWRDSLG02,ELCG01,2017,0.0
RE1,PWRDSLG02,ELCG01,2018,0.0
RE1,PWRDSLG02,ELCG01,2019,0.0023
RE1,PWRDSLG02,ELCG01,2020,0.0
RE1,PWRDSLG02,ELCG01,2021,0.0
RE1,PWRDSLG02,ELCG01,2022,0.0
RE1,PWRDSLG02,ELCG01,2023,0.0
RE1,PWRDSLG02,ELCG01,2024,0.0
RE1,PWRDSLG02,ELCG01,2025,0.0011
RE1,PWRDSLG02,ELCG01,2026,0.0
RE1,PWRDSLG02,ELCG01,2027,0.0
RE1,PWRDSLG02,ELCG01,2028,0.0
RE1,PWRDSLG02,ELCG01,2029,0.0028
RE1,PWRDSLG02,ELCG01,2030,0.0022
RE1,PWRDSLG02,ELCG01,2031,0.0022
RE1,PWRDSLG02,ELCG01,2032,0.0011
RE1,PWRDSLG02,ELCG01,2033,0.0011
RE1,PWRDSLG02,ELCG01,2034,0.0011
RE1,PWRDSLG02,ELCG01,2035,0.0011
RE1,PWRDSLG02,ELCG01,2036,0.0011
RE1,PWRDSLG02,ELCG01,2037,0.0011
RE1,PWRDSLG02,ELCG01,2038,0.0011
RE1,PWRDSLG02,ELCG01,2039,0.0011
RE1,PWRDSLG02,ELCG01,2040,0.0011
RE1,PWRDSLG02,ELCG01,2041,0.0011
RE1,PWRDSLG02,ELCG01,2042,0.0011
RE1,PWRDSLG02,ELCG01,2043,0.0011
RE1,PWRDSLG02,ELCG01,2044,0.0011
RE1,PWRDSLG02,ELCG01,2045,0.0011
RE1,PWRDSLG02,ELCG01,2046,0.0011
RE1,PWRDSLG02,ELCG01,2047,0.0011
RE1,PWRDSLG02,ELCG01,2048,0.0011
RE1,PWRDSLG02,ELCG01,2049,0.0011
RE1,PWRDSLG02,ELCG01,2050,0.0011
RE1,PWRDSLH01,ELCH01,2017,0.0
RE1,PWRDSLH01,ELCH01,2018,0.0
RE1,PWRDSLH01,ELCH01,2019,0.0
RE1,PWRDSLH01,ELCH01,2020,0.0
RE1,PWRDSLH01,ELCH01,2021,0.0
RE1,PWRDSLH01,ELCH01,2022,0.0
RE1,PWRDSLH01,ELCH01,2023,0.0
RE1,PWRDSLH01,ELCH01,2024,0.0
RE1,PWRDSLH01,ELCH01,2025,0.0
RE1,PWRDSLH01,ELCH01,2026,0.0
RE1,PWRDSLH01,ELCH01,2027,0.0
RE1,PWRDSLH01,ELCH01,2028,0.0
RE1,PWRDSLH01,ELCH01,2029,0.0
