r,rr,l,f,y,Trade
RE1,RE1,S32,RESLPG,2043,0
RE1,RE1,S32,RESLPG,2044,0
RE1,RE1,S32,RESLPG,2045,0
RE1,RE1,S32,RESLPG,2046,0
RE1,RE1,S32,RESLPG,2047,0
RE1,RE1,S32,RESLPG,2048,0
RE1,RE1,S32,RESLPG,2049,0
RE1,RE1,S32,RESLPG,2050,0
RE1,RE1,S32,SOL,2017,0
RE1,RE1,S32,SOL,2018,0
RE1,RE1,S32,SOL,2019,0
RE1,RE1,S32,SOL,2020,0
RE1,RE1,S32,SOL,2021,0
RE1,RE1,S32,SOL,2022,0
RE1,RE1,S32,SOL,2023,0
RE1,RE1,S32,SOL,2024,0
RE1,RE1,S32,SOL,2025,0
RE1,RE1,S32,SOL,2026,0
RE1,RE1,S32,SOL,2027,0
RE1,RE1,S32,SOL,2028,0
RE1,RE1,S32,SOL,2029,0
RE1,RE1,S32,SOL,2030,0
RE1,RE1,S32,SOL,2031,0
RE1,RE1,S32,SOL,2032,0
RE1,RE1,S32,SOL,2033,0
RE1,RE1,S32,SOL,2034,0
RE1,RE1,S32,SOL,2035,0
RE1,RE1,S32,SOL,2036,0
RE1,RE1,S32,SOL,2037,0
RE1,RE1,S32,SOL,2038,0
RE1,RE1,S32,SOL,2039,0
RE1,RE1,S32,SOL,2040,0
RE1,RE1,S32,SOL,2041,0
RE1,RE1,S32,SOL,2042,0
RE1,RE1,S32,SOL,2043,0
RE1,RE1,S32,SOL,2044,0
RE1,RE1,S32,SOL,2045,0
RE1,RE1,S32,SOL,2046,0
RE1,RE1,S32,SOL,2047,0
RE1,RE1,S32,SOL,2048,0
RE1,RE1,S32,SOL,2049,0
RE1,RE1,S32,SOL,2050,0
RE1,RE1,S32,TRADSL,2017,0
RE1,RE1,S32,TRADSL,2018,0
RE1,RE1,S32,TRADSL,2019,0
RE1,RE1,S32,TRADSL,2020,0
RE1,RE1,S32,TRADSL,2021,0
RE1,RE1,S32,TRADSL,2022,0
RE1,RE1,S32,TRADSL,2023,0
RE1,RE1,S32,TRADSL,2024,0
RE1,RE1,S32,TRADSL,2025,0
RE1,RE1,S32,TRADSL,2026,0
RE1,RE1,S32,TRADSL,2027,0
RE1,RE1,S32,TRADSL,2028,0
RE1,RE1,S32,TRADSL,2029,0
RE1,RE1,S32,TRADSL,2030,0
RE1,RE1,S32,TRADSL,2031,0
RE1,RE1,S32,TRADSL,2032,0
RE1,RE1,S32,TRADSL,2033,0
RE1,RE1,S32,TRADSL,2034,0
RE1,RE1,S32,TRADSL,2035,0
RE1,RE1,S32,TRADSL,2036,0
RE1,RE1,S32,TRADSL,2037,0
RE1,RE1,S32,TRADSL,2038,0
RE1,RE1,S32,TRADSL,2039,0
RE1,RE1,S32,TRADSL,2040,0
RE1,RE1,S32,TRADSL,2041,0
RE1,RE1,S32,TRADSL,2042,0
RE1,RE1,S32,TRADSL,2043,0
RE1,RE1,S32,TRADSL,2044,0
RE1,RE1,S32,TRADSL,2045,0
RE1,RE1,S32,TRADSL,2046,0
RE1,RE1,S32,TRADSL,2047,0
RE1,RE1,S32,TRADSL,2048,0
RE1,RE1,S32,TRADSL,2049,0
RE1,RE1,S32,TRADSL,2050,0
RE1,RE1,S32,TRAELCVDM,2017,0
RE1,RE1,S32,TRAELCVDM,2018,0
RE1,RE1,S32,TRAELCVDM,2019,0
RE1,RE1,S32,TRAELCVDM,2020,0
RE1,RE1,S32,TRAELCVDM,2021,0
RE1,RE1,S32,TRAELCVDM,2022,0
RE1,RE1,S32,TRAELCVDM,2023,0
RE1,RE1,S32,TRAELCVDM,2024,0
RE1,RE1,S32,TRAELCVDM,2025,0
RE1,RE1,S32,TRAELCVDM,2026,0
RE1,RE1,S32,TRAELCVDM,2027,0
RE1,RE1,S32,TRAELCVDM,2028,0
RE1,RE1,S32,TRAELCVDM,2029,0
RE1,RE1,S32,TRAELCVDM,2030,0
RE1,RE1,S32,TRAELCVDM,2031,0
RE1,RE1,S32,TRAELCVDM,2032,0
RE1,RE1,S32,TRAELCVDM,2033,0
RE1,RE1,S32,TRAELCVDM,2034,0
RE1,RE1,S32,TRAELCVDM,2035,0
RE1,RE1,S32,TRAELCVDM,2036,0
RE1,RE1,S32,TRAELCVDM,2037,0
RE1,RE1,S32,TRAELCVDM,2038,0
RE1,RE1,S32,TRAELCVDM,2039,0
RE1,RE1,S32,TRAELCVDM,2040,0
RE1,RE1,S32,TRAELCVDM,2041,0
RE1,RE1,S32,TRAELCVDM,2042,0
RE1,RE1,S32,TRAELCVDM,2043,0
RE1,RE1,S32,TRAELCVDM,2044,0
RE1,RE1,S32,TRAELCVDM,2045,0
RE1,RE1,S32,TRAELCVDM,2046,0
RE1,RE1,S32,TRAELCVDM,2047,0
RE1,RE1,S32,TRAELCVDM,2048,0
RE1,RE1,S32,TRAELCVDM,2049,0
RE1,RE1,S32,TRAELCVDM,2050,0
RE1,RE1,S32,TRAGSL,2017,0
RE1,RE1,S32,TRAGSL,2018,0
RE1,RE1,S32,TRAGSL,2019,0
RE1,RE1,S32,TRAGSL,2020,0
RE1,RE1,S32,TRAGSL,2021,0
RE1,RE1,S32,TRAGSL,2022,0
RE1,RE1,S32,TRAGSL,2023,0
RE1,RE1,S32,TRAGSL,2024,0
RE1,RE1,S32,TRAGSL,2025,0
RE1,RE1,S32,TRAGSL,2026,0
RE1,RE1,S32,TRAGSL,2027,0
RE1,RE1,S32,TRAGSL,2028,0
RE1,RE1,S32,TRAGSL,2029,0
RE1,RE1,S32,TRAGSL,2030,0
RE1,RE1,S32,TRAGSL,2031,0
RE1,RE1,S32,TRAGSL,2032,0
RE1,RE1,S32,TRAGSL,2033,0
RE1,RE1,S32,TRAGSL,2034,0
RE1,RE1,S32,TRAGSL,2035,0
RE1,RE1,S32,TRAGSL,2036,0
RE1,RE1,S32,TRAGSL,2037,0
RE1,RE1,S32,TRAGSL,2038,0
RE1,RE1,S32,TRAGSL,2039,0
RE1,RE1,S32,TRAGSL,2040,0
RE1,RE1,S32,TRAGSL,2041,0
RE1,RE1,S32,TRAGSL,2042,0
RE1,RE1,S32,TRAGSL,2043,0
RE1,RE1,S32,TRAGSL,2044,0
RE1,RE1,S32,TRAGSL,2045,0
RE1,RE1,S32,TRAGSL,2046,0
RE1,RE1,S32,TRAGSL,2047,0
RE1,RE1,S32,TRAGSL,2048,0
RE1,RE1,S32,TRAGSL,2049,0
RE1,RE1,S32,TRAGSL,2050,0
RE1,RE1,S32,TRAOHC,2017,0
RE1,RE1,S32,TRAOHC,2018,0
RE1,RE1,S32,TRAOHC,2019,0
RE1,RE1,S32,TRAOHC,2020,0
RE1,RE1,S32,TRAOHC,2021,0
RE1,RE1,S32,TRAOHC,2022,0
RE1,RE1,S32,TRAOHC,2023,0
RE1,RE1,S32,TRAOHC,2024,0
RE1,RE1,S32,TRAOHC,2025,0
RE1,RE1,S32,TRAOHC,2026,0
RE1,RE1,S32,TRAOHC,2027,0
RE1,RE1,S32,TRAOHC,2028,0
RE1,RE1,S32,TRAOHC,2029,0
RE1,RE1,S32,TRAOHC,2030,0
RE1,RE1,S32,TRAOHC,2031,0
RE1,RE1,S32,TRAOHC,2032,0
RE1,RE1,S32,TRAOHC,2033,0
RE1,RE1,S32,TRAOHC,2034,0
RE1,RE1,S32,TRAOHC,2035,0
RE1,RE1,S32,TRAOHC,2036,0
RE1,RE1,S32,TRAOHC,2037,0
RE1,RE1,S32,TRAOHC,2038,0
RE1,RE1,S32,TRAOHC,2039,0
RE1,RE1,S32,TRAOHC,2040,0
RE1,RE1,S32,TRAOHC,2041,0
RE1,RE1,S32,TRAOHC,2042,0
RE1,RE1,S32,TRAOHC,2043,0
RE1,RE1,S32,TRAOHC,2044,0
RE1,RE1,S32,TRAOHC,2045,0
RE1,RE1,S32,TRAOHC,2046,0
RE1,RE1,S32,TRAOHC,2047,0
RE1,RE1,S32,TRAOHC,2048,0
RE1,RE1,S32,TRAOHC,2049,0
RE1,RE1,S32,TRAOHC,2050,0
RE1,RE1,S32,URN,2017,0
RE1,RE1,S32,URN,2018,0
RE1,RE1,S32,URN,2019,0
RE1,RE1,S32,URN,2020,0
RE1,RE1,S32,URN,2021,0
RE1,RE1,S32,URN,2022,0
RE1,RE1,S32,URN,2023,0
RE1,RE1,S32,URN,2024,0
RE1,RE1,S32,URN,2025,0
RE1,RE1,S32,URN,2026,0
RE1,RE1,S32,URN,2027,0
RE1,RE1,S32,URN,2028,0
RE1,RE1,S32,URN,2029,0
RE1,RE1,S32,URN,2030,0
RE1,RE1,S32,URN,2031,0
RE1,RE1,S32,URN,2032,0
RE1,RE1,S32,URN,2033,0
RE1,RE1,S32,URN,2034,0
RE1,RE1,S32,URN,2035,0
RE1,RE1,S32,URN,2036,0
RE1,RE1,S32,URN,2037,0
RE1,RE1,S32,URN,2038,0
RE1,RE1,S32,URN,2039,0
RE1,RE1,S32,URN,2040,0
RE1,RE1,S32,URN,2041,0
RE1,RE1,S32,URN,2042,0
RE1,RE1,S32,URN,2043,0
RE1,RE1,S32,URN,2044,0
RE1,RE1,S32,URN,2045,0
RE1,RE1,S32,URN,2046,0
RE1,RE1,S32,URN,2047,0
RE1,RE1,S32,URN,2048,0
RE1,RE1,S32,URN,2049,0
RE1,RE1,S32,URN,2050,0
RE1,RE1,S32,WAS,2017,0
RE1,RE1,S32,WAS,2018,0
RE1,RE1,S32,WAS,2019,0
RE1,RE1,S32,WAS,2020,0
RE1,RE1,S32,WAS,2021,0
RE1,RE1,S32,WAS,2022,0
RE1,RE1,S32,WAS,2023,0
RE1,RE1,S32,WAS,2024,0
RE1,RE1,S32,WAS,2025,0
RE1,RE1,S32,WAS,2026,0
RE1,RE1,S32,WAS,2027,0
RE1,RE1,S32,WAS,2028,0
RE1,RE1,S32,WAS,2029,0
RE1,RE1,S32,WAS,2030,0
RE1,RE1,S32,WAS,2031,0
RE1,RE1,S32,WAS,2032,0
RE1,RE1,S32,WAS,2033,0
RE1,RE1,S32,WAS,2034,0
RE1,RE1,S32,WAS,2035,0
RE1,RE1,S32,WAS,2036,0
RE1,RE1,S32,WAS,2037,0
RE1,RE1,S32,WAS,2038,0
RE1,RE1,S32,WAS,2039,0
RE1,RE1,S32,WAS,2040,0
RE1,RE1,S32,WAS,2041,0
RE1,RE1,S32,WAS,2042,0
RE1,RE1,S32,WAS,2043,0
RE1,RE1,S32,WAS,2044,0
RE1,RE1,S32,WAS,2045,0
RE1,RE1,S32,WAS,2046,0
RE1,RE1,S32,WAS,2047,0
RE1,RE1,S32,WAS,2048,0
RE1,RE1,S32,WAS,2049,0
RE1,RE1,S32,WAS,2050,0
RE1,RE1,S32,WND,2017,0
RE1,RE1,S32,WND,2018,0
RE1,RE1,S32,WND,2019,0
RE1,RE1,S32,WND,2020,0
RE1,RE1,S32,WND,2021,0
RE1,RE1,S32,WND,2022,0
RE1,RE1,S32,WND,2023,0
RE1,RE1,S32,WND,2024,0
RE1,RE1,S32,WND,2025,0
RE1,RE1,S32,WND,2026,0
RE1,RE1,S32,WND,2027,0
RE1,RE1,S32,WND,2028,0
RE1,RE1,S32,WND,2029,0
RE1,RE1,S32,WND,2030,0
RE1,RE1,S32,WND,2031,0
RE1,RE1,S32,WND,2032,0
RE1,RE1,S32,WND,2033,0
RE1,RE1,S32,WND,2034,0
RE1,RE1,S32,WND,2035,0
RE1,RE1,S32,WND,2036,0
RE1,RE1,S32,WND,2037,0
RE1,RE1,S32,WND,2038,0
RE1,RE1,S32,WND,2039,0
RE1,RE1,S32,WND,2040,0
RE1,RE1,S32,WND,2041,0
RE1,RE1,S32,WND,2042,0
RE1,RE1,S32,WND,2043,0
RE1,RE1,S32,WND,2044,0
RE1,RE1,S32,WND,2045,0
RE1,RE1,S32,WND,2046,0
RE1,RE1,S32,WND,2047,0
RE1,RE1,S32,WND,2048,0
RE1,RE1,S32,WND,2049,0
RE1,RE1,S32,WND,2050,0
RE1,RE1,S33,BIO,2017,0
RE1,RE1,S33,BIO,2018,0
RE1,RE1,S33,BIO,2019,0
RE1,RE1,S33,BIO,2020,0
RE1,RE1,S33,BIO,2021,0
RE1,RE1,S33,BIO,2022,0
RE1,RE1,S33,BIO,2023,0
RE1,RE1,S33,BIO,2024,0
RE1,RE1,S33,BIO,2025,0
RE1,RE1,S33,BIO,2026,0
RE1,RE1,S33,BIO,2027,0
RE1,RE1,S33,BIO,2028,0
RE1,RE1,S33,BIO,2029,0
RE1,RE1,S33,BIO,2030,0
RE1,RE1,S33,BIO,2031,0
RE1,RE1,S33,BIO,2032,0
RE1,RE1,S33,BIO,2033,0
RE1,RE1,S33,BIO,2034,0
RE1,RE1,S33,BIO,2035,0
RE1,RE1,S33,BIO,2036,0
RE1,RE1,S33,BIO,2037,0
RE1,RE1,S33,BIO,2038,0
RE1,RE1,S33,BIO,2039,0
RE1,RE1,S33,BIO,2040,0
RE1,RE1,S33,BIO,2041,0
RE1,RE1,S33,BIO,2042,0
RE1,RE1,S33,BIO,2043,0
RE1,RE1,S33,BIO,2044,0
RE1,RE1,S33,BIO,2045,0
RE1,RE1,S33,BIO,2046,0
RE1,RE1,S33,BIO,2047,0
RE1,RE1,S33,BIO,2048,0
RE1,RE1,S33,BIO,2049,0
RE1,RE1,S33,BIO,2050,0
RE1,RE1,S33,CALTAGBIO,2017,0
RE1,RE1,S33,CALTAGBIO,2018,0
RE1,RE1,S33,CALTAGBIO,2019,0
RE1,RE1,S33,CALTAGBIO,2020,0
RE1,RE1,S33,CALTAGBIO,2021,0
RE1,RE1,S33,CALTAGBIO,2022,0
RE1,RE1,S33,CALTAGBIO,2023,0
RE1,RE1,S33,CALTAGBIO,2024,0
RE1,RE1,S33,CALTAGBIO,2025,0
RE1,RE1,S33,CALTAGBIO,2026,0
RE1,RE1,S33,CALTAGBIO,2027,0
RE1,RE1,S33,CALTAGBIO,2028,0
RE1,RE1,S33,CALTAGBIO,2029,0
RE1,RE1,S33,CALTAGBIO,2030,0
RE1,RE1,S33,CALTAGBIO,2031,0
RE1,RE1,S33,CALTAGBIO,2032,0
RE1,RE1,S33,CALTAGBIO,2033,0
RE1,RE1,S33,CALTAGBIO,2034,0
RE1,RE1,S33,CALTAGBIO,2035,0
RE1,RE1,S33,CALTAGBIO,2036,0
RE1,RE1,S33,CALTAGBIO,2037,0
RE1,RE1,S33,CALTAGBIO,2038,0
RE1,RE1,S33,CALTAGBIO,2039,0
RE1,RE1,S33,CALTAGBIO,2040,0
RE1,RE1,S33,CALTAGBIO,2041,0
RE1,RE1,S33,CALTAGBIO,2042,0
RE1,RE1,S33,CALTAGBIO,2043,0
RE1,RE1,S33,CALTAGBIO,2044,0
RE1,RE1,S33,CALTAGBIO,2045,0
RE1,RE1,S33,CALTAGBIO,2046,0
RE1,RE1,S33,CALTAGBIO,2047,0
RE1,RE1,S33,CALTAGBIO,2048,0
RE1,RE1,S33,CALTAGBIO,2049,0
RE1,RE1,S33,CALTAGBIO,2050,0
RE1,RE1,S33,CALTAGCOA,2017,0
RE1,RE1,S33,CALTAGCOA,2018,0
RE1,RE1,S33,CALTAGCOA,2019,0
RE1,RE1,S33,CALTAGCOA,2020,0
RE1,RE1,S33,CALTAGCOA,2021,0
RE1,RE1,S33,CALTAGCOA,2022,0
RE1,RE1,S33,CALTAGCOA,2023,0
RE1,RE1,S33,CALTAGCOA,2024,0
RE1,RE1,S33,CALTAGCOA,2025,0
RE1,RE1,S33,CALTAGCOA,2026,0
RE1,RE1,S33,CALTAGCOA,2027,0
RE1,RE1,S33,CALTAGCOA,2028,0
RE1,RE1,S33,CALTAGCOA,2029,0
RE1,RE1,S33,CALTAGCOA,2030,0
RE1,RE1,S33,CALTAGCOA,2031,0
RE1,RE1,S33,CALTAGCOA,2032,0
RE1,RE1,S33,CALTAGCOA,2033,0
RE1,RE1,S33,CALTAGCOA,2034,0
RE1,RE1,S33,CALTAGCOA,2035,0
RE1,RE1,S33,CALTAGCOA,2036,0
RE1,RE1,S33,CALTAGCOA,2037,0
RE1,RE1,S33,CALTAGCOA,2038,0
RE1,RE1,S33,CALTAGCOA,2039,0
RE1,RE1,S33,CALTAGCOA,2040,0
RE1,RE1,S33,CALTAGCOA,2041,0
RE1,RE1,S33,CALTAGCOA,2042,0
RE1,RE1,S33,CALTAGCOA,2043,0
RE1,RE1,S33,CALTAGCOA,2044,0
RE1,RE1,S33,CALTAGCOA,2045,0
RE1,RE1,S33,CALTAGCOA,2046,0
RE1,RE1,S33,CALTAGCOA,2047,0
RE1,RE1,S33,CALTAGCOA,2048,0
RE1,RE1,S33,CALTAGCOA,2049,0
RE1,RE1,S33,CALTAGCOA,2050,0
RE1,RE1,S33,CALTAGGEO,2017,0
RE1,RE1,S33,CALTAGGEO,2018,0
RE1,RE1,S33,CALTAGGEO,2019,0
RE1,RE1,S33,CALTAGGEO,2020,0
RE1,RE1,S33,CALTAGGEO,2021,0
RE1,RE1,S33,CALTAGGEO,2022,0
RE1,RE1,S33,CALTAGGEO,2023,0
RE1,RE1,S33,CALTAGGEO,2024,0
RE1,RE1,S33,CALTAGGEO,2025,0
RE1,RE1,S33,CALTAGGEO,2026,0
RE1,RE1,S33,CALTAGGEO,2027,0
RE1,RE1,S33,CALTAGGEO,2028,0
RE1,RE1,S33,CALTAGGEO,2029,0
RE1,RE1,S33,CALTAGGEO,2030,0
RE1,RE1,S33,CALTAGGEO,2031,0
RE1,RE1,S33,CALTAGGEO,2032,0
RE1,RE1,S33,CALTAGGEO,2033,0
RE1,RE1,S33,CALTAGGEO,2034,0
RE1,RE1,S33,CALTAGGEO,2035,0
RE1,RE1,S33,CALTAGGEO,2036,0
RE1,RE1,S33,CALTAGGEO,2037,0
RE1,RE1,S33,CALTAGGEO,2038,0
RE1,RE1,S33,CALTAGGEO,2039,0
RE1,RE1,S33,CALTAGGEO,2040,0
RE1,RE1,S33,CALTAGGEO,2041,0
RE1,RE1,S33,CALTAGGEO,2042,0
RE1,RE1,S33,CALTAGGEO,2043,0
RE1,RE1,S33,CALTAGGEO,2044,0
RE1,RE1,S33,CALTAGGEO,2045,0
RE1,RE1,S33,CALTAGGEO,2046,0
RE1,RE1,S33,CALTAGGEO,2047,0
RE1,RE1,S33,CALTAGGEO,2048,0
RE1,RE1,S33,CALTAGGEO,2049,0
RE1,RE1,S33,CALTAGGEO,2050,0
RE1,RE1,S33,CALTAGHYD,2017,0
RE1,RE1,S33,CALTAGHYD,2018,0
RE1,RE1,S33,CALTAGHYD,2019,0
RE1,RE1,S33,CALTAGHYD,2020,0
RE1,RE1,S33,CALTAGHYD,2021,0
RE1,RE1,S33,CALTAGHYD,2022,0
RE1,RE1,S33,CALTAGHYD,2023,0
RE1,RE1,S33,CALTAGHYD,2024,0
RE1,RE1,S33,CALTAGHYD,2025,0
RE1,RE1,S33,CALTAGHYD,2026,0
RE1,RE1,S33,CALTAGHYD,2027,0
RE1,RE1,S33,CALTAGHYD,2028,0
RE1,RE1,S33,CALTAGHYD,2029,0
RE1,RE1,S33,CALTAGHYD,2030,0
RE1,RE1,S33,CALTAGHYD,2031,0
RE1,RE1,S33,CALTAGHYD,2032,0
RE1,RE1,S33,CALTAGHYD,2033,0
RE1,RE1,S33,CALTAGHYD,2034,0
RE1,RE1,S33,CALTAGHYD,2035,0
RE1,RE1,S33,CALTAGHYD,2036,0
RE1,RE1,S33,CALTAGHYD,2037,0
RE1,RE1,S33,CALTAGHYD,2038,0
RE1,RE1,S33,CALTAGHYD,2039,0
RE1,RE1,S33,CALTAGHYD,2040,0
RE1,RE1,S33,CALTAGHYD,2041,0
RE1,RE1,S33,CALTAGHYD,2042,0
RE1,RE1,S33,CALTAGHYD,2043,0
RE1,RE1,S33,CALTAGHYD,2044,0
RE1,RE1,S33,CALTAGHYD,2045,0
RE1,RE1,S33,CALTAGHYD,2046,0
RE1,RE1,S33,CALTAGHYD,2047,0
RE1,RE1,S33,CALTAGHYD,2048,0
RE1,RE1,S33,CALTAGHYD,2049,0
RE1,RE1,S33,CALTAGHYD,2050,0
RE1,RE1,S33,CALTAGNGS,2017,0
RE1,RE1,S33,CALTAGNGS,2018,0
RE1,RE1,S33,CALTAGNGS,2019,0
RE1,RE1,S33,CALTAGNGS,2020,0
RE1,RE1,S33,CALTAGNGS,2021,0
RE1,RE1,S33,CALTAGNGS,2022,0
RE1,RE1,S33,CALTAGNGS,2023,0
RE1,RE1,S33,CALTAGNGS,2024,0
RE1,RE1,S33,CALTAGNGS,2025,0
RE1,RE1,S33,CALTAGNGS,2026,0
RE1,RE1,S33,CALTAGNGS,2027,0
RE1,RE1,S33,CALTAGNGS,2028,0
RE1,RE1,S33,CALTAGNGS,2029,0
RE1,RE1,S33,CALTAGNGS,2030,0
RE1,RE1,S33,CALTAGNGS,2031,0
RE1,RE1,S33,CALTAGNGS,2032,0
RE1,RE1,S33,CALTAGNGS,2033,0
RE1,RE1,S33,CALTAGNGS,2034,0
RE1,RE1,S33,CALTAGNGS,2035,0
RE1,RE1,S33,CALTAGNGS,2036,0
RE1,RE1,S33,CALTAGNGS,2037,0
RE1,RE1,S33,CALTAGNGS,2038,0
RE1,RE1,S33,CALTAGNGS,2039,0
RE1,RE1,S33,CALTAGNGS,2040,0
RE1,RE1,S33,CALTAGNGS,2041,0
RE1,RE1,S33,CALTAGNGS,2042,0
RE1,RE1,S33,CALTAGNGS,2043,0
RE1,RE1,S33,CALTAGNGS,2044,0
RE1,RE1,S33,CALTAGNGS,2045,0
RE1,RE1,S33,CALTAGNGS,2046,0
RE1,RE1,S33,CALTAGNGS,2047,0
RE1,RE1,S33,CALTAGNGS,2048,0
RE1,RE1,S33,CALTAGNGS,2049,0
RE1,RE1,S33,CALTAGNGS,2050,0
RE1,RE1,S33,CALTAGOIL,2017,0
RE1,RE1,S33,CALTAGOIL,2018,0
RE1,RE1,S33,CALTAGOIL,2019,0
RE1,RE1,S33,CALTAGOIL,2020,0
RE1,RE1,S33,CALTAGOIL,2021,0
RE1,RE1,S33,CALTAGOIL,2022,0
RE1,RE1,S33,CALTAGOIL,2023,0
RE1,RE1,S33,CALTAGOIL,2024,0
RE1,RE1,S33,CALTAGOIL,2025,0
RE1,RE1,S33,CALTAGOIL,2026,0
RE1,RE1,S33,CALTAGOIL,2027,0
RE1,RE1,S33,CALTAGOIL,2028,0
RE1,RE1,S33,CALTAGOIL,2029,0
RE1,RE1,S33,CALTAGOIL,2030,0
RE1,RE1,S33,CALTAGOIL,2031,0
RE1,RE1,S33,CALTAGOIL,2032,0
RE1,RE1,S33,CALTAGOIL,2033,0
RE1,RE1,S33,CALTAGOIL,2034,0
RE1,RE1,S33,CALTAGOIL,2035,0
RE1,RE1,S33,CALTAGOIL,2036,0
RE1,RE1,S33,CALTAGOIL,2037,0
RE1,RE1,S33,CALTAGOIL,2038,0
RE1,RE1,S33,CALTAGOIL,2039,0
RE1,RE1,S33,CALTAGOIL,2040,0
RE1,RE1,S33,CALTAGOIL,2041,0
RE1,RE1,S33,CALTAGOIL,2042,0
RE1,RE1,S33,CALTAGOIL,2043,0
RE1,RE1,S33,CALTAGOIL,2044,0
RE1,RE1,S33,CALTAGOIL,2045,0
RE1,RE1,S33,CALTAGOIL,2046,0
RE1,RE1,S33,CALTAGOIL,2047,0
RE1,RE1,S33,CALTAGOIL,2048,0
RE1,RE1,S33,CALTAGOIL,2049,0
RE1,RE1,S33,CALTAGOIL,2050,0
RE1,RE1,S33,CALTAGRNW,2017,0
RE1,RE1,S33,CALTAGRNW,2018,0
RE1,RE1,S33,CALTAGRNW,2019,0
RE1,RE1,S33,CALTAGRNW,2020,0
RE1,RE1,S33,CALTAGRNW,2021,0
RE1,RE1,S33,CALTAGRNW,2022,0
RE1,RE1,S33,CALTAGRNW,2023,0
RE1,RE1,S33,CALTAGRNW,2024,0
RE1,RE1,S33,CALTAGRNW,2025,0
RE1,RE1,S33,CALTAGRNW,2026,0
RE1,RE1,S33,CALTAGRNW,2027,0
RE1,RE1,S33,CALTAGRNW,2028,0
RE1,RE1,S33,CALTAGRNW,2029,0
RE1,RE1,S33,CALTAGRNW,2030,0
RE1,RE1,S33,CALTAGRNW,2031,0
RE1,RE1,S33,CALTAGRNW,2032,0
RE1,RE1,S33,CALTAGRNW,2033,0
RE1,RE1,S33,CALTAGRNW,2034,0
RE1,RE1,S33,CALTAGRNW,2035,0
RE1,RE1,S33,CALTAGRNW,2036,0
RE1,RE1,S33,CALTAGRNW,2037,0
RE1,RE1,S33,CALTAGRNW,2038,0
RE1,RE1,S33,CALTAGRNW,2039,0
RE1,RE1,S33,CALTAGRNW,2040,0
RE1,RE1,S33,CALTAGRNW,2041,0
RE1,RE1,S33,CALTAGRNW,2042,0
RE1,RE1,S33,CALTAGRNW,2043,0
RE1,RE1,S33,CALTAGRNW,2044,0
RE1,RE1,S33,CALTAGRNW,2045,0
RE1,RE1,S33,CALTAGRNW,2046,0
RE1,RE1,S33,CALTAGRNW,2047,0
RE1,RE1,S33,CALTAGRNW,2048,0
RE1,RE1,S33,CALTAGRNW,2049,0
RE1,RE1,S33,CALTAGRNW,2050,0
RE1,RE1,S33,CALTAGSOL,2017,0
RE1,RE1,S33,CALTAGSOL,2018,0
RE1,RE1,S33,CALTAGSOL,2019,0
RE1,RE1,S33,CALTAGSOL,2020,0
RE1,RE1,S33,CALTAGSOL,2021,0
RE1,RE1,S33,CALTAGSOL,2022,0
RE1,RE1,S33,CALTAGSOL,2023,0
RE1,RE1,S33,CALTAGSOL,2024,0
RE1,RE1,S33,CALTAGSOL,2025,0
RE1,RE1,S33,CALTAGSOL,2026,0
RE1,RE1,S33,CALTAGSOL,2027,0
RE1,RE1,S33,CALTAGSOL,2028,0
RE1,RE1,S33,CALTAGSOL,2029,0
RE1,RE1,S33,CALTAGSOL,2030,0
RE1,RE1,S33,CALTAGSOL,2031,0
RE1,RE1,S33,CALTAGSOL,2032,0
RE1,RE1,S33,CALTAGSOL,2033,0
RE1,RE1,S33,CALTAGSOL,2034,0
RE1,RE1,S33,CALTAGSOL,2035,0
RE1,RE1,S33,CALTAGSOL,2036,0
RE1,RE1,S33,CALTAGSOL,2037,0
RE1,RE1,S33,CALTAGSOL,2038,0
RE1,RE1,S33,CALTAGSOL,2039,0
RE1,RE1,S33,CALTAGSOL,2040,0
RE1,RE1,S33,CALTAGSOL,2041,0
RE1,RE1,S33,CALTAGSOL,2042,0
RE1,RE1,S33,CALTAGSOL,2043,0
RE1,RE1,S33,CALTAGSOL,2044,0
RE1,RE1,S33,CALTAGSOL,2045,0
RE1,RE1,S33,CALTAGSOL,2046,0
RE1,RE1,S33,CALTAGSOL,2047,0
RE1,RE1,S33,CALTAGSOL,2048,0
RE1,RE1,S33,CALTAGSOL,2049,0
RE1,RE1,S33,CALTAGSOL,2050,0
RE1,RE1,S33,CALTAGURN,2017,0
RE1,RE1,S33,CALTAGURN,2018,0
RE1,RE1,S33,CALTAGURN,2019,0
RE1,RE1,S33,CALTAGURN,2020,0
RE1,RE1,S33,CALTAGURN,2021,0
RE1,RE1,S33,CALTAGURN,2022,0
RE1,RE1,S33,CALTAGURN,2023,0
RE1,RE1,S33,CALTAGURN,2024,0
RE1,RE1,S33,CALTAGURN,2025,0
RE1,RE1,S33,CALTAGURN,2026,0
RE1,RE1,S33,CALTAGURN,2027,0
RE1,RE1,S33,CALTAGURN,2028,0
RE1,RE1,S33,CALTAGURN,2029,0
RE1,RE1,S33,CALTAGURN,2030,0
RE1,RE1,S33,CALTAGURN,2031,0
RE1,RE1,S33,CALTAGURN,2032,0
RE1,RE1,S33,CALTAGURN,2033,0
RE1,RE1,S33,CALTAGURN,2034,0
RE1,RE1,S33,CALTAGURN,2035,0
RE1,RE1,S33,CALTAGURN,2036,0
RE1,RE1,S33,CALTAGURN,2037,0
